Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),O3 (ppb),SR (kW/m2)
2025-03-21 06:00:00,0.55,2.5,14.7,27.0,0.0
2025-03-21 12:00:00,0.74,9.5,20.2,39.0,0.614
2025-03-21 18:00:00,0.73,4.7,10.8,55.0,0.071
2025-03-22 00:00:00,0.71,3.1,14.9,27.0,0.0
2025-03-22 06:00:00,0.74,6.4,23.9,11.0,0.0
2025-03-22 12:00:00,0.82,6.5,14.7,49.0,0.6339999999999999
2025-03-22 18:00:00,0.76,3.6,7.799999999999999,48.0,0.084
2025-03-23 00:00:00,0.77,3.2,9.5,25.0,0.0
2025-03-23 06:00:00,0.72,2.9,8.5,20.0,0.0
2025-03-23 12:00:00,0.95,6.2,16.7,40.0,0.341
2025-03-23 18:00:00,1.18,3.5,18.5,85.0,0.061
2025-03-24 00:00:00,1.06,4.5,25.2,12.0,0.0
2025-03-24 06:00:00,0.82,8.0,18.4,5.0,0.0
2025-03-24 12:00:00,0.77,4.4,7.9,41.0,0.5
2025-03-24 18:00:00,0.81,3.9,9.1,40.0,0.113
2025-03-25 00:00:00,0.78,2.9,10.9,32.0,0.0
2025-03-25 06:00:00,0.71,5.0,12.6,17.0,0.0
2025-03-25 12:00:00,0.7,4.1,6.300000000000001,42.0,0.62
2025-03-25 18:00:00,0.75,4.8,10.1,35.0,0.12
2025-03-26 00:00:00,0.74,3.5,8.4,19.0,0.0
2025-03-26 06:00:00,0.7,2.9,6.9,16.0,0.0
2025-03-26 12:00:00,0.88,6.1,9.8,23.0,0.228
2025-03-26 18:00:00,0.91,7.0,12.6,20.0,0.109
2025-03-27 00:00:00,0.72,2.8,14.3,18.0,0.0
2025-03-27 06:00:00,0.75,3.4,9.2,9.999999999999996,0.0
2025-03-27 12:00:00,0.85,8.3,12.5,9.0,0.05599999999999999
2025-03-27 18:00:00,0.79,3.0,11.9,25.0,0.008000000000000007
2025-03-28 00:00:00,0.91,3.7,26.1,11.0,0.0
2025-03-28 06:00:00,0.85,4.4,21.2,8.0,0.0
2025-03-28 12:00:00,0.86,6.4,13.5,41.0,0.641
2025-03-28 18:00:00,0.93,3.3,13.4,81.0,0.157
2025-03-29 00:00:00,1.04,3.8,20.3,22.0,0.0
2025-03-29 06:00:00,1.07,33.6,25.0,4.0,0.0
2025-03-29 12:00:00,0.89,4.1,13.7,75.0,0.6659999999999999
2025-03-29 18:00:00,0.93,3.9,11.5,70.0,0.178
2025-03-30 00:00:00,0.95,3.5,17.0,17.0,0.0
2025-03-30 06:00:00,0.85,3.4,14.0,11.0,0.0
2025-03-30 12:00:00,0.66,3.0,4.900000000000002,56.0,0.7089999999999999
2025-03-30 18:00:00,0.8,4.0,9.8,46.0,0.184
2025-03-31 00:00:00,0.86,2.7,10.0,40.0,0.1924
2025-03-31 06:00:00,1.06,8.1,30.2,7.000000000000004,0.0
2025-03-31 12:00:00,0.81,3.6,9.5,68.0,0.652
2025-03-31 18:00:00,0.84,4.4,11.2,43.0,0.174
2025-04-01 00:00:00,0.82,2.2,5.1,41.0,0.0
2025-04-01 06:00:00,0.78,10.7,7.799999999999999,22.0,0.0
2025-04-01 12:00:00,0.88,5.1,9.7,47.0,0.653
2025-04-01 18:00:00,0.91,3.4,7.9,45.0,0.187
2025-04-02 00:00:00,0.84,2.9,8.099999999999998,22.0,0.0
2025-04-02 06:00:00,0.97,5.7,16.9,6.0,0.0
2025-04-02 12:00:00,1.01,5.6,20.2,71.0,0.685
2025-04-02 18:00:00,0.84,3.6,12.8,67.0,0.198
2025-04-03 00:00:00,0.88,3.1,13.1,23.0,0.0
2025-04-03 06:00:00,1.46,18.9,26.3,3.0,0.0
2025-04-03 12:00:00,0.74,4.9,9.9,61.0,0.766
2025-04-03 18:00:00,0.78,4.7,12.3,52.0,0.201
2025-04-04 00:00:00,0.83,3.2,11.7,16.0,0.0164
