Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),O3 (ppb),SR (kW/m2)
2022-03-04 23:00:00,1.36,10.8,11.0,19.0,0.0
2022-03-05 05:00:00,1.19,5.9,10.2,15.0,0.0
2022-03-05 11:00:00,1.49,15.1,17.8,23.0,0.503
2022-03-05 17:00:00,1.32,7.6,9.9,44.0,0.281
2022-03-05 23:00:00,1.48,9.2,11.3,15.0,0.0
2022-03-06 05:00:00,1.25,6.5,7.5,15.0,0.0
2022-03-06 11:00:00,1.37,8.0,8.0,29.0,0.499
2022-03-06 17:00:00,1.4,6.700000000000001,8.8,52.0,0.274
2022-03-06 23:00:00,1.43,7.9,9.6,23.0,0.0
2022-03-07 05:00:00,1.32,6.700000000000001,14.1,14.0,0.0
2022-03-07 11:00:00,1.12,7.2,5.799999999999999,27.0,0.522
2022-03-07 17:00:00,1.11,6.1,6.1,34.0,0.351
2022-03-07 23:00:00,1.13,5.799999999999999,8.2,26.0,0.0
2022-03-08 05:00:00,1.06,4.0,6.0,27.0,0.0
2022-03-08 11:00:00,1.3,13.1,17.4,29.0,0.535
2022-03-08 17:00:00,1.24,5.7,15.5,64.0,0.356
2022-03-08 23:00:00,1.23,7.6,13.9,26.0,0.0
2022-03-09 05:00:00,1.17,6.48,16.6,12.0,0.0
2022-03-09 11:00:00,1.28,13.2,19.0,32.0,0.54
2022-03-09 17:00:00,1.1,6.5,9.7,47.0,0.381
2022-03-09 23:00:00,1.13,5.2,10.6,32.0,0.0
2022-03-10 05:00:00,1.2,5.4,23.0,10.0,0.0
2022-03-10 11:00:00,1.69,28.2,35.2,25.0,0.55
2022-03-10 17:00:00,1.25,7.2,12.2,56.0,0.369
2022-03-10 23:00:00,1.37,8.8,12.7,17.0,0.0
2022-03-11 05:00:00,1.29,7.6,12.4,10.0,0.0
2022-03-11 11:00:00,1.47,14.8,19.8,31.0,0.569
2022-03-11 17:00:00,1.15,5.6,8.8,33.0,0.347
2022-03-11 23:00:00,1.06,4.6,9.0,32.0,0.0
2022-03-12 05:00:00,0.95,3.900000000000001,4.9,35.0,0.0
2022-03-12 11:00:00,1.02,6.6,9.1,36.0,0.56
2022-03-12 17:00:00,1.05,5.3,8.3,47.0,0.392
2022-03-12 23:00:00,1.11,4.9,12.1,36.0,0.0
2022-03-13 05:00:00,1.03,3.200000000000001,10.5,31.0,0.0
2022-03-13 11:00:00,1.09,5.799999999999999,8.7,44.0,0.563
2022-03-13 17:00:00,1.15,5.1,7.2,45.0,0.387
2022-03-13 23:00:00,1.23,5.6,9.9,31.0,0.0
2022-03-14 05:00:00,1.2,7.1,19.9,13.0,0.0
2022-03-14 11:00:00,1.23,9.8,13.8,36.0,0.569
2022-03-14 17:00:00,1.31,5.6,16.7,93.0,0.386
2022-03-14 23:00:00,2.53,58.6,45.4,3.0,0.0
2022-03-15 05:00:00,0.99,6.3,9.2,34.0,0.0
2022-03-15 11:00:00,0.97,5.6,5.9,44.0,0.581
2022-03-15 17:00:00,0.97,4.6,7.6,56.0,0.399
2022-03-15 23:00:00,1.17,7.2,18.7,32.0,0.0
2022-03-16 05:00:00,1.21,28.5,39.2,3.0,0.0
2022-03-16 11:00:00,1.26,13.9,27.6,39.0,0.577
2022-03-16 17:00:00,1.14,5.5,8.3,51.0,0.337
2022-03-16 23:00:00,1.16,6.0,12.7,33.0,0.0
2022-03-17 05:00:00,1.15,4.8,16.3,22.0,0.0
2022-03-17 11:00:00,1.01,7.1,7.7,46.0,0.595
2022-03-17 17:00:00,0.92,5.6,7.9,48.0,0.419
2022-03-17 23:00:00,1.6,9.9,34.1,18.0,0.0
2022-03-18 05:00:00,1.04,4.4,7.6,36.0,0.0
2022-03-18 11:00:00,1.01,5.2,7.6,31.0,0.48
2022-03-18 17:00:00,1.06,7.0,9.3,57.0,0.351
2022-03-18 23:00:00,1.2,7.9,14.6,30.0,0.0
2022-03-19 05:00:00,1.07,4.6,17.6,22.0,0.0
2022-03-19 11:00:00,1.13,6.4,8.1,46.0,0.574
2022-03-19 17:00:00,1.1,6.4,8.7,49.0,0.376
2022-03-19 23:00:00,1.452,3.6,7.260000000000002,18.2,0.0
2022-03-20 05:00:00,1.13,4.1,8.8,31.0,0.0
2022-03-20 11:00:00,1.18,6.2,10.4,54.0,0.573
2022-03-20 17:00:00,1.14,6.5,6.9,46.0,0.389
2022-03-20 23:00:00,1.24,6.1,6.3,31.0,0.0
2022-03-21 05:00:00,1.16,5.799999999999999,4.200000000000001,29.0,0.0
2022-03-21 11:00:00,1.46,12.6,15.3,27.0,0.4430000000000001
2022-03-21 17:00:00,1.28,6.4,13.2,78.0,0.392
2022-03-21 23:00:00,1.43,8.4,16.6,19.0,0.0
2022-03-22 05:00:00,0.92,4.9,9.6,33.0,0.0
2022-03-22 11:00:00,0.99,6.8,7.9,44.0,0.604
2022-03-22 17:00:00,1.04,6.3,9.7,55.0,0.393
2022-03-22 23:00:00,1.01,3.8,7.2,38.0,0.0
2022-03-23 05:00:00,0.97,3.6,7.6,37.0,0.0
2022-03-23 11:00:00,0.92,4.3,4.4,45.0,0.592
2022-03-23 17:00:00,0.99,3.7,7.6,62.0,0.378
2022-03-23 23:00:00,1.02,4.0,15.6,32.0,0.0
2022-03-24 05:00:00,1.09,5.1,23.8,16.0,0.0
2022-03-24 11:00:00,0.97,6.9,7.5,44.0,0.625
2022-03-24 17:00:00,0.89,4.1,5.6,51.0,0.4360000000000001
2022-03-24 23:00:00,1.33,8.9,29.1,24.0,0.0
2022-03-25 05:00:00,1.78,66.1,44.1,3.0,0.0
2022-03-25 11:00:00,1.6,21.0,39.5,36.0,0.637
2022-03-25 17:00:00,0.94,3.8,9.7,67.0,0.405
2022-03-25 23:00:00,1.17,6.3,19.0,29.0,0.0
2022-03-26 05:00:00,1.18,3.8,20.7,22.0,0.0
2022-03-26 11:00:00,1.17,9.4,20.1,45.0,0.616
2022-03-26 17:00:00,1.06,5.6,9.0,55.0,0.353
2022-03-26 23:00:00,1.24,5.9,15.0,33.0,0.0
2022-03-27 05:00:00,1.13,4.0,12.3,29.0,0.0
2022-03-27 11:00:00,1.19,5.1,10.0,47.0,0.592
2022-03-27 17:00:00,1.24,5.3,8.2,59.0,0.342
2022-03-27 23:00:00,1.23,6.1,10.7,29.0,0.0
2022-03-28 05:00:00,1.08,4.6,10.4,26.0,0.0
2022-03-28 11:00:00,1.22,9.5,13.1,36.0,0.595
2022-03-28 17:00:00,1.24,6.6,11.5,64.0,0.363
2022-03-28 23:00:00,1.28,7.9,11.5,25.0,0.0
2022-03-29 05:00:00,1.21,6.9,11.2,22.0,0.0
2022-03-29 11:00:00,1.45,12.4,20.2,40.0,0.582
2022-03-29 17:00:00,1.34,8.3,10.5,54.0,0.358
2022-03-29 23:00:00,1.452,3.6,7.260000000000002,18.2,0.0
2022-03-30 05:00:00,1.32,7.8,15.8,18.0,0.0
2022-03-30 11:00:00,1.05,8.1,7.1,38.0,0.604
2022-03-30 17:00:00,0.94,5.7,8.8,58.0,0.4330000000000001
2022-03-30 23:00:00,1.07,7.1,11.7,38.0,0.0
2022-03-31 05:00:00,1.23,4.6,13.9,24.0,0.0
2022-03-31 11:00:00,1.17,9.7,11.8,47.0,0.6109999999999999
2022-03-31 17:00:00,1.15,5.6,11.0,62.0,0.336
2022-03-31 23:00:00,1.2,6.2,12.2,35.0,0.0
2022-04-01 05:00:00,1.19,5.0,8.9,28.0,0.0
2022-04-01 11:00:00,1.24,8.3,8.3,38.0,0.614
2022-04-01 17:00:00,1.28,8.7,8.0,40.0,0.421
2022-04-01 23:00:00,1.37,8.0,9.2,30.0,0.0
2022-04-02 05:00:00,1.26,6.4,8.2,26.0,0.0
2022-04-02 11:00:00,1.31,7.7,8.0,41.0,0.563
2022-04-02 17:00:00,1.34,8.5,8.1,44.0,0.359
2022-04-02 23:00:00,1.452,3.6,7.260000000000002,18.2,0.0
2022-04-03 05:00:00,1.32,6.5,8.4,21.0,0.0
2022-04-03 11:00:00,1.4,9.2,11.2,30.0,0.239
2022-04-03 17:00:00,1.42,10.0,8.3,33.0,0.348
2022-04-03 23:00:00,1.42,7.9,7.1,25.0,0.0
2022-04-04 05:00:00,1.37,8.3,9.2,15.0,0.0
2022-04-04 11:00:00,1.53,12.4,13.4,24.0,0.4560000000000001
2022-04-04 17:00:00,1.42,8.4,9.9,52.0,0.392
2022-04-04 23:00:00,1.48,8.9,12.9,17.0,0.0
2022-04-05 05:00:00,1.6,10.0,20.1,4.0,0.0
2022-04-05 11:00:00,1.54,11.9,15.7,33.0,0.4610000000000001
2022-04-05 17:00:00,1.07,6.9,7.6,43.0,0.407
2022-04-05 23:00:00,1.67,10.7,20.9,20.0,0.0
2022-04-06 05:00:00,1.39,18.4,31.0,5.0,0.0
2022-04-06 11:00:00,1.13,9.3,7.8,47.0,0.643
2022-04-06 17:00:00,1.13,5.4,6.6,47.0,0.383
2022-04-06 23:00:00,1.17,4.5,15.3,30.0,0.0
2022-04-07 05:00:00,1.13,5.1,9.7,41.0,0.0
2022-04-07 11:00:00,1.11,7.6,7.9,47.0,0.606
2022-04-07 17:00:00,1.452,3.6,7.260000000000002,18.2,0.0
2022-04-07 23:00:00,1.29,7.4,18.6,33.0,0.0
2022-04-08 05:00:00,1.17,4.8,18.4,24.0,0.0
2022-04-08 11:00:00,1.25,7.0,7.4,49.0,0.602
2022-04-08 17:00:00,1.24,5.7,8.2,51.0,0.381
2022-04-08 23:00:00,1.26,6.5,14.3,36.0,0.0
2022-04-09 05:00:00,1.18,5.7,15.8,31.0,0.0
2022-04-09 11:00:00,1.42,9.1,18.3,48.0,0.589
2022-04-09 17:00:00,1.33,7.5,9.1,51.0,0.357
2022-04-09 23:00:00,1.95,10.1,31.8,14.0,0.0
2022-04-10 05:00:00,1.29,6.0,8.8,25.0,-0.006000000000000005
2022-04-10 11:00:00,1.67,12.9,24.9,50.0,0.6029999999999999
2022-04-10 17:00:00,1.34,6.9,13.2,60.0,0.274
2022-04-10 23:00:00,1.47,7.5,13.2,21.0,0.0
2022-04-11 05:00:00,1.38,7.1,12.6,22.0,0.0
2022-04-11 11:00:00,1.18,9.9,6.3,24.0,0.4520000000000001
2022-04-11 17:00:00,1.1,7.0,7.5,40.0,0.313
2022-04-11 23:00:00,1.46,6.9,15.8,28.0,0.0
2022-04-12 05:00:00,1.44,8.5,17.7,10.0,0.0
