Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2024-02-23 06:00:00,2.04,54.9,38.7,93.6,10,86,19,712.3,8.67362E-19,66,4.5,0,20.24,1.5,19
2024-02-23 12:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-02-23 18:00:00,1.73,6.4,22.5,28.9,49,64,18,714.1,8.67362E-19,43,4.7,0.098,23.76,10.7,101
2024-02-24 00:00:00,1.85,4.7,30.2,34.9,39,52,9,716.4,8.67362E-19,36,6.2,0,20.5,9.6,83
2024-02-24 06:00:00,1.73,21.6,40.5,62.1,15,65,15,716.2,8.67362E-19,57,4.9,0,15.35,5.2,34
2024-02-24 12:00:00,1.65,10.1,18.3,28.3,51,50,19,718.3,8.67362E-19,23,3.1,0.42,22.36,11.8,82
2024-02-24 18:00:00,1.57,5.6,19.4,25.1,51,35,5,715,8.67362E-19,25,3.2,0.081,25.09,10.6,95
2024-02-25 00:00:00,1.78,5.5,24,29.5,37,37,7,715.8,8.67362E-19,60,3.3,0,18.6,8.1,62
2024-02-25 06:00:00,1.9,12.7,34.9,47.5,13,57,17,714.7,8.67362E-19,73,3.1,0,15.11,2.9,336
2024-02-25 12:00:00,2.36,16.9,41.4,58.2,51,85,49,715.3,8.67362E-19,36,7.2,0.416,26.46,6.6,42
2024-02-25 18:00:00,1.84,4.2,26.3,30.5,94,53,32,712.3,8.67362E-19,27,5.2,0.148,31.58,9.2,74
2024-02-26 00:00:00,2.46,32.1,41.1,73.2,11,96,25,714.2,8.67362E-19,57,3.8,0,22.53,2.1,338
2024-02-26 06:00:00,2.03,14.9,34.5,49.3,13,116,34,712.6,8.67362E-19,62,4,0,19.57,4.6,240
2024-02-26 12:00:00,2.76,23.9,50.4,74.2,51,141,39,712.9,8.67362E-19,24,8.3,0.431,31.94,5.6,39
2024-02-26 18:00:00,2.04,4.5,38.1,42.6,86,92,76,709.7,8.67362E-19,27,9.7,0.084,33.15,9.3,87
2024-02-27 00:00:00,2.82,91.7,45.2,137,12,107,17,709.8,8.67362E-19,49,4.3,0,25.52,4.7,14
2024-02-27 06:00:00,2.16,16.3,49.7,66,13,103,13,707.7,8.67362E-19,51,4.7,0,22,6.9,225
2024-02-27 12:00:00,1.64,9.3,30.1,39.4,49,94,14.8,708.8,8.67362E-19,3,3.5,0.383,36.51,15,285
2024-02-27 18:00:00,1.72,13.5,48,61.4,39,49,12.2,706.8,8.67362E-19,3,3.6,0.063,37.27,7.3,292
2024-02-28 00:00:00,2.21,24.7,52.8,77.4,17,128,15,709,8.67362E-19,35,4.5,0,28.85,6.1,17
2024-02-28 06:00:00,1.83,28.4,47.4,75.7,14,137,2,708.7,8.67362E-19,32,6.5,0,25.11,7.7,256
2024-02-28 12:00:00,2,44,37,81,37,119,31,713,8.67362E-19,11,4.2,0.421,33.14,14.8,2
2024-02-28 18:00:00,1.86,17.6,32.4,50,28,83,23,715.1,8.67362E-19,38,3.5,0.005,26.22,11.3,51
2024-02-29 00:00:00,1.61,8.7,17.6,26.3,48,168,31,718.5,8.67362E-19,29,3.6,0,16.82,17.1,13
2024-02-29 06:00:00,1.48,19.6,19.3,38.9,29,68,10,717.8,8.67362E-19,36,5.1,0,12.25,13.2,13
2024-02-29 12:00:00,1.71,21.5,21,42.5,33,83,26,717.9,8.67362E-19,37,4.3,0.213,14.72,8.8,54
2024-02-29 18:00:00,1.77,13.5,32.9,46.4,43,86,32,714.6,8.67362E-19,35,15.1,0.105,17.05,7.4,76
2024-03-01 00:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-03-01 06:00:00,1.78,64.4,36.4,100.9,12,73,25,714.8,8.67362E-19,58,4.7,0,11.44,5.6,10
2024-03-01 12:00:00,2.17,40.6,46.5,87.1,31,176,55,716.1,8.67362E-19,36,7.8,0.411,19.42,6.2,28
2024-03-01 18:00:00,1.72,8.6,38.1,46.7,60,89,31,713.5,8.67362E-19,25,4.3,0.142,25.72,7.9,90
2024-03-02 00:00:00,1.76,25.3,38.3,63.5,16,69,14,715.2,8.67362E-19,60,3.7,0,16.98,7.2,73
2024-03-02 06:00:00,1.83,40.1,34.2,74.3,11,88,28,713.7,8.67362E-19,76,4.4,0,13.05,2.2,143
2024-03-02 12:00:00,3.98,28.1,60.2,88.1,52,229,73,713.8,8.67362E-19,26,11.3,0.423,26.7,7.7,45
2024-03-02 18:00:00,1.59,8,24.2,32.1,55,76,19,710.7,8.67362E-19,22,6,0.148,29.27,12.3,92
2024-03-03 00:00:00,1.66,15.2,31.6,46.7,19,63,22,711.6,8.67362E-19,63,3.6,0,20.71,9.5,67
2024-03-03 06:00:00,2.15,5,19.9,24.9,17,57,30,710.1,8.67362E-19,83,3.5,0,17.88,2.4,258
2024-03-03 12:00:00,2.51,13.3,33.6,46.9,55,131,62,710.4,8.67362E-19,46,5.5,0.394,26.08,7.2,53
2024-03-03 18:00:00,1.63,3.5,14.8,18.2,65,55,43,707.9,8.67362E-19,36,11.9,0.075,28.92,10.7,87
2024-03-04 00:00:00,1.94,10.6,26,36.6,17,68,30,709.6,8.67362E-19,63,4.7,0,23.1,6,53
2024-03-04 06:00:00,1.81,4,17.9,22,13,49,32,708.8,8.67362E-19,82,3.3,0,19.96,3.2,224
2024-03-04 12:00:00,2.75,39.6,45.4,85,31,146,61,709.3,8.67362E-19,54,5,0.289,26.03,7.8,33
2024-03-04 18:00:00,1.84,7.8,26.6,34.4,35,83,41,708.2,8.67362E-19,51,4.2,0.057,27.61,8.9,70
2024-03-05 00:00:00,1.78,4.4,17.8,22.1,21,60,26,710.2,8.67362E-19,69,3.6,0,23.09,8.3,150
2024-03-05 06:00:00,1.73,25.5,25.4,50.9,10,63,29,709.7,8.67362E-19,82,3.3,0,19.73,2.8,231
2024-03-05 12:00:00,3.41,26.8,40.9,67.6,47,159,33,710.3,8.67362E-19,25,5.5,0.446,30.59,6.4,33
2024-03-05 18:00:00,1.83,5.9,24.2,30.1,65,67,36,707.5,8.67362E-19,21,7.5,0.152,32.28,12.2,109
2024-03-06 00:00:00,1.63,4.3,14.5,18.8,39,49,12,709.7,8.67362E-19,44,3.4,0,25.25,9.7,93
2024-03-06 06:00:00,1.72,24.3,20.7,45,16,67,35,709.3,8.67362E-19,81,4.4,0,19.91,5.6,38
2024-03-06 12:00:00,2.48,28.5,33.9,62.4,33,123,63,710.1,8.67362E-19,57,8.7,0.342,25.48,7.6,34
2024-03-06 18:00:00,1.7,7,17.6,24.6,39,69,27,707.5,8.67362E-19,38,3.6,0.112,28.73,10.6,101
2024-03-07 00:00:00,1.62,3.7,12.2,15.7,23,63,30,708.8,8.67362E-19,76,3.1,0,21.87,9.2,78
2024-03-07 06:00:00,1.71,8,14.7,22.7,17,51,30,706,8.67362E-19,81,3,0,21.09,6,67
2024-03-07 12:00:00,2.29,22.6,28.4,50.9,35,97,41,706.5,8.67362E-19,58,4,0.373,26.16,5.7,293
2024-03-07 18:00:00,1.93,4.3,26.2,30.6,76,114,52,703.4,8.67362E-19,44,5,0.078,29.19,9.9,93
2024-03-08 00:00:00,2,12.4,32,44.3,22,78,35,705.3,8.67362E-19,57,3.8,0,24.42,5.3,43
2024-03-08 06:00:00,2.06,81.4,38.6,120,11,131,51,705.5,8.67362E-19,72,5.5,0,20.87,2.4,208
2024-03-08 12:00:00,1.82,34.5,22.5,57,35,321,32,709,8.67362E-19,19,3.4,0.373,26.81,20,14
2024-03-08 18:00:00,1.7,5,22.4,27.3,66,61,25,706.9,8.67362E-19,13,3.7,0.156,30.08,9.7,106
2024-03-09 00:00:00,2.04,59.2,50.5,109.7,13,110,19,710.6,8.67362E-19,23,4.4,0,23.31,3.8,48
2024-03-09 06:00:00,1.5,15.3,15.7,31,33,168,8,713.9,8.67362E-19,38,3.3,0,17.43,16.7,18
2024-03-09 12:00:00,1.83,32.9,18,50.9,27,78,22,716.9,8.67362E-19,39,4.4,0.327,18.95,15.1,24
2024-03-09 18:00:00,1.85,29.5,28.5,57.9,29,44,4,714.7,8.67362E-19,29,3.7,0.034,20.17,13,26
2024-03-10 00:00:00,1.61,7.7,16.6,24.3,31,24,6,718,8.67362E-19,36,3.3,0,16.66,7.6,339
2024-03-10 06:00:00,1.5,3.3,15.6,18.9,40,24,6.8,717.8,8.67362E-19,49,3.1,0,13.62,10.2,84
2024-03-10 12:00:00,1.47,4.9,10.2,15,48,27,9,719.5,8.67362E-19,46,4.9,0.219,15.63,10.9,102
2024-03-10 18:00:00,1.53,3.7,13.6,17.2,43,28,10,716.7,8.67362E-19,45,4.2,0.035,16.96,9.8,92
2024-03-11 00:00:00,1.56,3.2,17.8,21,39,26,6,718.2,8.67362E-19,44,3.6,0,16.73,7.8,96
2024-03-11 06:00:00,1.69,19.7,26.4,46.1,18,31,8,716.2,8.67362E-19,69,3.2,0,13.43,5.3,50
2024-03-11 12:00:00,1.86,21.6,21.6,43.2,37,87,27,717.8,8.67362E-19,57,9.7,0.405,18.88,8.5,49
2024-03-11 18:00:00,1.7,5.8,18.4,24.2,40,60,20,714.5,8.67362E-19,51,3.6,0.069,22.1,11.6,90
2024-03-12 00:00:00,1.62,4.2,16.1,20.2,33,42,7,714.8,8.67362E-19,70,3.7,0,19.1,10.5,80
2024-03-12 06:00:00,1.61,11.4,19.5,30.9,21,32,13,713.6,8.67362E-19,77,4,0,17.77,4.6,50
2024-03-12 12:00:00,2.33,19.7,34.8,54.4,45,95,50,713.7,8.67362E-19,52,4.9,0.424,24.52,6.9,30
2024-03-12 18:00:00,1.86,12.8,32.6,45.3,40,68,23,710.8,8.67362E-19,47,3.7,0.035,25.99,8.2,64
2024-03-13 00:00:00,2.5,49.8,40.1,89.9,15,100,27,711.1,8.67362E-19,57,5.7,0,22.96,8.6,21
2024-03-13 06:00:00,2.41,34.7,24.9,59.6,10.6,80,36,709.9,8.67362E-19,86,4,0,17.7,3.3,274
2024-03-13 12:00:00,2.57,22.7,39,61.6,48,152,29,710,8.67362E-19,23,5.4,0.456,31.49,7.2,49
2024-03-13 18:00:00,1.71,13.8,39.3,53,39,90,24,706.3,8.67362E-19,19,10.6,0.146,33.17,14,155
2024-03-14 00:00:00,1.91,20.3,27.9,48.1,17,84,31,706.9,8.67362E-19,47,7.8,0,25.75,8.6,32
2024-03-14 06:00:00,1.86,60.8,27.4,88.1,10,57,26,706.4,8.67362E-19,81,4,0,20.75,5.2,355
2024-03-14 12:00:00,2.84,49.3,46.6,95.8,25,161,15,707.7,8.67362E-19,24,7.7,0.264,30.51,5.5,43
2024-03-14 18:00:00,2.05,12.1,52.9,64.9,38,78,15,705.7,8.67362E-19,19,5.3,0.03,31.63,8.8,76
2024-03-15 00:00:00,1.88,9.8,24.6,34.4,17,104,63,708.5,8.67362E-19,62,4,0,26.22,9.5,67
2024-03-15 06:00:00,2.02,36.8,27.7,64.5,10,73,36,708.4,8.67362E-19,78,4.3,0,23.19,5.2,139
2024-03-15 12:00:00,2.19,21.1,30.9,52,44,90,44,710,8.67362E-19,49,7.1,0.443,29.9,8.6,41
2024-03-15 18:00:00,2.07,6.1,19.5,25.6,44,84,54,707.3,8.67362E-19,27,5,0.107,33.9,10.8,117
2024-03-16 00:00:00,1.71,5.1,16.1,21.1,23,62,22,710.6,8.67362E-19,70,3.5,0,25.65,11.6,65
2024-03-16 06:00:00,1.63,11.3,18.2,29.5,23,28,3,710.5,8.67362E-19,74,3,0,20.76,8.2,34
2024-03-16 12:00:00,2.02,26.8,19,45.7,17,30,18,711.8,8.67362E-19,86,3.1,0.139,20.56,10.7,53
2024-03-16 18:00:00,2.05,7,17.4,24.5,27,89,15,707.5,8.67362E-19,64,3.6,0.102,26.71,8.8,92
2024-03-17 00:00:00,1.96,19,18,37,14,71,22,708.9,8.67362E-19,77,3.1,0,23.09,8.5,30
2024-03-17 06:00:00,1.65,10.7,12.5,23.1,21,24,7,709.1,8.67362E-19,75,3,0,20.55,8.8,21
2024-03-17 12:00:00,1.87,18.8,13.2,31.9,24,48,9,710.4,8.67362E-19,68,3,0.306,23.57,8.1,17
2024-03-17 18:00:00,1.8,9.1,19,28.1,33,42,31,708.6,8.67362E-19,63,5.9,0.015,24.97,13.6,40
2024-03-18 00:00:00,1.68,6.9,10.8,17.6,20,14,12.8,712.3,0.08,84,2.9,0,18.36,6.2,28
2024-03-18 06:00:00,1.61,9.1,9.2,18.2,24,5,5.4,713.7,0.03,88,2.8,0,16.37,11.4,9
2024-03-18 12:00:00,1.8,19.4,17.6,37,25,15,5,717.1,0.01,89,2.9,0.105,15.2,11.6,29
2024-03-18 18:00:00,1.84,19.5,22.7,42.2,22,17,5,717.3,0.03,81,2.9,0.022,13.61,9.5,34
2024-03-19 00:00:00,1.69,4.6,19.5,24.1,34,15,2,719.2,8.67362E-19,88,3,0,11.89,10.7,77
2024-03-19 06:00:00,1.7,27.3,26.9,54.2,22,28,9,717.5,8.67362E-19,71,3.2,0,13.2,9.1,40
2024-03-19 12:00:00,1.77,12.6,23.3,35.9,33,49,9,718.5,8.67362E-19,70,3.1,0.077,13.64,8,83
2024-03-19 18:00:00,1.84,8.6,25.5,34,26,29,13,715.6,8.67362E-19,82,3.6,0.012,12.89,8.1,92
2024-03-20 00:00:00,1.66,8.7,19,27.7,21,35,9,715.3,8.67362E-19,83,2.9,0,13.1,6.5,54
2024-03-20 06:00:00,1.69,33.8,20,53.8,16,21,9,713.2,8.67362E-19,86,3,0,13.23,4.6,28
2024-03-20 12:00:00,1.96,37.1,26.4,63.4,24,62,45,714.1,8.67362E-19,58,3.2,0.375,19.34,6.6,11
2024-03-20 18:00:00,1.92,14.1,20.4,34.4,27,48,13,710.8,8.67362E-19,69,3.2,0.097,19.52,10,67
2024-03-21 00:00:00,1.78,20.1,23.2,43.3,14,34,12,712.5,8.67362E-19,84,3.7,0,16.52,4.5,25
2024-03-21 06:00:00,1.74,53.4,22,75.4,11,49,15,710.6,8.67362E-19,83,3.4,0,15.37,2.6,272
2024-03-21 12:00:00,2.06,17.4,22.7,40,39,117,43,710.6,8.67362E-19,51,4,0.476,24.04,6.9,66
2024-03-21 18:00:00,1.81,5.6,21.3,26.8,46,91,41,708.1,8.67362E-19,53,9,0.093,25.35,12.1,102
2024-03-22 00:00:00,2,31.5,34.4,65.8,11,79,15,711.5,8.67362E-19,70,4.3,0,20.98,1.8,82
2024-03-22 06:00:00,2.03,48.5,29.6,78,7.4,89,30,711.1,8.67362E-19,76,4.5,0,19.14,4.5,253
2024-03-22 12:00:00,2.08,26.2,28.8,55,42,136,15,711.8,8.67362E-19,23,4.7,0.495,29.56,10.1,319
2024-03-22 18:00:00,1.95,38.5,37.3,75.8,35,24,12,709.3,8.67362E-19,9,3.6,0.208,33.39,10.5,345
2024-03-23 00:00:00,1.73,7.2,53.4,60.5,16,82,13,712.8,8.67362E-19,26,6.6,0,24.44,4.1,208
2024-03-23 06:00:00,1.74,4.1,24.6,28.6,46,37,14,714.8,8.67362E-19,66,6.3,0,18.28,10.5,78
2024-03-23 12:00:00,1.83,8.2,17.6,25.7,56,43,21,715.4,8.67362E-19,51,3.7,0.488,23.22,12.5,80
2024-03-23 18:00:00,1.73,4.2,15,19.1,46,60,5,711,8.67362E-19,45,3.4,0.061,24.08,10.4,107
2024-03-24 00:00:00,1.89,4.2,18.3,22.5,37,38,5,709.6,8.67362E-19,68,3.3,0,18.61,8,80
2024-03-24 06:00:00,1.73,4.1,12.5,16.6,30,29,15,706,8.67362E-19,83,4.3,0,16.83,3.7,52
2024-03-24 12:00:00,1.89,10,18,28,47,66,31,704.6,8.67362E-19,55,4.7,0.492,23.56,6.1,48
2024-03-24 18:00:00,1.81,3.6,16.8,20.4,52,45,33,700.1,8.67362E-19,38,4.1,0.099,29.78,8.6,97
2024-03-25 00:00:00,2.06,9.7,20.6,30.3,24,62,18,701.4,8.67362E-19,64,4.9,0,23.59,7.5,43
2024-03-25 06:00:00,1.95,27,23,50,10,52,26,700.2,8.67362E-19,85,3.6,0,19.09,0.6,237
2024-03-25 12:00:00,1.64,16.3,18.9,35.2,48,108,26,701.6,8.67362E-19,1,3.5,0.464,31.82,18.6,311
2024-03-25 18:00:00,1.83,5.7,15.9,21.6,48,95,27,701.3,8.67362E-19,29,4.5,0.175,29.26,13.2,114
2024-03-26 00:00:00,1.77,16.9,30,46.8,29,123,5,708.2,8.67362E-19,16,3.3,0,22.75,11.2,14
2024-03-26 06:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-03-26 12:00:00,1.65,17.9,16.8,34.7,51,46,22,711.4,8.67362E-19,13,3.5,0.509,24.6,8.2,63
2024-03-26 18:00:00,1.58,5.5,16.9,22.5,52,59,10,707.9,8.67362E-19,16,3.4,0.203,26.39,12.6,103
2024-03-27 00:00:00,1.77,4.6,21,25.6,48,101,14,710.4,8.67362E-19,50,3.3,0,18.37,13.4,74
2024-03-27 06:00:00,1.68,18.2,29.9,48,30,66,17,712.2,8.67362E-19,75,3.7,0,15.56,5.9,25
2024-03-27 12:00:00,1.88,19.9,23.7,43.5,51,104,33,715,8.67362E-19,43,4.2,0.505,22.47,9.8,42
2024-03-27 18:00:00,1.71,4,17.5,21.5,64,72,29,713.9,8.67362E-19,38,5.7,0.187,25.22,12.2,105
2024-03-28 00:00:00,1.67,3.2,20.1,23.2,45,46,4,717,8.67362E-19,44,4.9,0,20.47,8.3,94
2024-03-28 06:00:00,1.66,12,23.5,35.5,29,42,7,717.6,8.67362E-19,78,3.6,0,16.36,6.8,34
2024-03-28 12:00:00,1.83,6.8,15.5,22.3,57,77,26,718,8.67362E-19,44,3.6,0.499,24.41,12,85
2024-03-28 18:00:00,2.03,5.1,16.2,21.3,48,96,18,714.3,8.67362E-19,35,3.6,0.172,26.7,14.2,127
2024-03-29 00:00:00,1.77,3.9,20.5,24.4,41,39,11.4,714.7,8.67362E-19,39,2.9,0,19.42,12,78
2024-03-29 06:00:00,1.62,19.7,34.9,54.5,23,28,2,712.8,8.67362E-19,47,5.1,0,15.82,5.5,12
2024-03-29 12:00:00,1.85,7.7,17,24.7,60,50,30,712.5,8.67362E-19,40,8.4,0.514,23.49,7.3,52
2024-03-29 18:00:00,1.71,3.8,13.5,17.3,57,40,23,709.3,8.67362E-19,32,3.4,0.19,29.48,12.1,99
2024-03-30 00:00:00,1.73,4.6,18,22.7,35,34,4,711.5,8.67362E-19,63,5.1,0,20.59,9.6,51
2024-03-30 06:00:00,1.78,11.5,25.4,37,17,31,2,710.5,8.67362E-19,77,3.6,0,17.63,3.4,333
2024-03-30 12:00:00,1.93,7.7,17.6,25.3,63,60,32,711.2,8.67362E-19,45,5.6,0.507,26.79,8.5,37
2024-03-30 18:00:00,1.73,3.4,17.8,21.2,82,60,37,708.7,8.67362E-19,29,13.6,0.193,32.25,11.9,99
2024-03-31 00:00:00,1.97,3.1,16.4,19.5,36,51,17,710.8,8.67362E-19,74,3.6,0,22.64,10.3,74
2024-03-31 06:00:00,1.79,3.9,15.8,19.7,24,54,24,709.9,8.67362E-19,81,3.6,0,20.95,2.7,318
2024-03-31 12:00:00,2.08,5.2,19.7,25,80,73,43,709.9,8.67362E-19,42,4.8,0.477,29.77,8,53
2024-03-31 18:00:00,1.63,3.9,16.7,20.6,49,52,45,706.8,8.67362E-19,26,3.1,0.124,34.34,12.8,93
2024-04-01 00:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-04-01 06:00:00,1.98,23.2,27.4,50.6,12,71,27,707.4,8.67362E-19,77,3.6,0,22.83,3.4,27
2024-04-01 12:00:00,3.58,24.7,83.5,108,44,208,76,707,8.67362E-19,40,8.8,0.264,31.53,5.6,75
2024-04-01 18:00:00,2.05,8.7,37.5,46.2,54,80,22,703.4,8.67362E-19,23,5.5,0.188,35.82,6.8,79
2024-04-02 00:00:00,2.87,68.4,60.2,128.6,12,117,32,705.7,8.67362E-19,44,6.1,0,28.09,4.2,225
2024-04-02 06:00:00,1.55,18.3,19.8,38,33,288,18,709.6,8.67362E-19,27,3.3,0,22.16,11.8,11
2024-04-02 12:00:00,1.76,19.7,20.1,39.8,47,76,18,711.5,8.67362E-19,15,3.3,0.509,25.84,12.2,17
2024-04-02 18:00:00,1.81,24.9,26.4,51.2,41,66,18,709.2,8.67362E-19,15,3.3,0.205,28.37,14,18
2024-04-03 00:00:00,1.61,6,20.5,26.5,40,63,6,714.7,8.67362E-19,23,4.1,0,21.01,5.9,11
2024-04-03 06:00:00,1.56,10.3,27.5,37.8,29,38,9,715.3,8.67362E-19,24,3.6,0,18.85,7.3,40
2024-04-03 12:00:00,1.68,10.4,18.2,28.6,52,60,25,715.7,8.67362E-19,20,4.1,0.511,23.94,7.4,43
2024-04-03 18:00:00,1.62,11.5,19.4,30.9,50,38,14,712.1,8.67362E-19,14,3.3,0.207,27.7,9.2,47
2024-04-04 00:00:00,1.6,3.1,20.1,23.2,43,84,2,714.1,8.67362E-19,23,5.6,0,21.51,8.8,175
2024-04-04 06:00:00,1.78,34.1,43.6,77.6,13,78,13,713.4,8.67362E-19,33,9.7,0,16.74,4.2,357
2024-04-04 12:00:00,1.83,15.6,24.9,40.4,49,76,27,714.2,8.67362E-19,21,4.5,0.511,25.68,10.4,76
2024-04-04 18:00:00,1.75,4.8,15.4,20.1,58,46,18,711.4,8.67362E-19,17,4.5,0.196,29.36,10.3,99
2024-04-05 00:00:00,1.65,5,22.9,28,33,35,7.6,714,8.67362E-19,23,3.1,0,20.89,9.4,65
2024-04-05 06:00:00,1.81,46.3,39.6,85.9,15,37,5,712.9,8.67362E-19,34,7,0,16.23,6.3,10
2024-04-05 12:00:00,1.96,22.2,37.7,59.8,49,63,33,713.3,8.67362E-19,31,11,0.513,24.09,10.1,45
2024-04-05 18:00:00,1.89,5.6,20,25.6,52,97,28,709.5,8.67362E-19,25,4,0.136,30.52,13.5,105
2024-04-06 00:00:00,1.77,5.1,17.4,22.5,34,40,6.8,711,8.67362E-19,63,3.6,0,21.15,10,61
2024-04-06 06:00:00,1.76,18.4,28.1,46.5,16,44,7,709.9,8.67362E-19,78,4.6,0,17.98,4,16
2024-04-06 12:00:00,2.26,11.9,26.2,38.1,57,124,32,710,8.67362E-19,35,6.5,0.481,28.97,7.7,61
2024-04-06 18:00:00,1.72,4.1,22.4,26.4,78,65,47,707.2,8.67362E-19,17,4.2,0.15,34.36,11.2,96
2024-04-07 00:00:00,1.83,5.9,18.4,24.3,25,61,11,709.4,8.67362E-19,64,3.8,0,25.05,7,57
2024-04-07 06:00:00,1.96,18.9,26.2,45.1,10,63,13,708.6,8.67362E-19,80,3.8,0,21.23,1.7,359
2024-04-07 12:00:00,1.75,12.6,14.7,27.3,41,172,36,710.8,8.67362E-19,34,3.9,0.441,29.74,17.3,26
2024-04-07 18:00:00,1.7,4,14.7,18.7,57,60,29,709.3,8.67362E-19,29,6.1,0.167,31.34,10.2,80
2024-04-08 00:00:00,1.72,3,14.4,17.4,39,46,2,710.2,8.67362E-19,57,3.3,0,24.87,10.5,94
2024-04-08 06:00:00,1.82,26.4,26.1,52.5,15,36,15,708.4,8.67362E-19,68,3.8,0,22.08,5.8,38
2024-04-08 12:00:00,2.04,15.8,22.3,38.1,34,77,49,708.1,8.67362E-19,63,5.5,0.211,25.53,8.8,53
2024-04-08 18:00:00,1.99,9.3,23.9,33.2,37,73,57,705.8,8.67362E-19,51,3.5,0.08,29.11,9.2,59
2024-04-09 00:00:00,1.94,5,18.2,23.2,22,86,53,706.7,8.67362E-19,71,5.8,0,25.31,5.6,76
2024-04-09 06:00:00,1.92,17.1,20,37.2,13,78,44,705,8.67362E-19,81,3.2,0,22.99,3.6,44
2024-04-09 12:00:00,2.3,15.9,33.2,49.1,44,156,37,704.6,8.67362E-19,43,7.1,0.503,31.6,7.2,70
2024-04-09 18:00:00,1.95,6.2,24.1,30.4,39,99,55,700.8,8.67362E-19,23,5.8,0.116,34.89,8.1,102
2024-04-10 00:00:00,1.93,13.5,24,37.5,18,78,22,704.2,8.67362E-19,56,5.5,0,28.75,3.9,17
2024-04-10 06:00:00,1.65,10,21.8,31.9,38,85,8.4,709.4,8.67362E-19,32,4.1,0,21.65,14.6,315
2024-04-10 12:00:00,1.57,10.4,14.3,24.7,56,198,21,711.2,8.67362E-19,6,3,0.559,27.73,21,301
2024-04-10 18:00:00,1.6,7.6,19.7,27.3,53,39,7,708.6,8.67362E-19,2,3.1,0.22,32.3,13.5,264
2024-04-11 00:00:00,1.7,9.7,32.5,42.2,30,50,8,713.8,8.67362E-19,19,4.3,0,24.42,5.5,43
2024-04-11 06:00:00,1.58,4,32,36,29,41,15.6,716.2,8.67362E-19,34,9.1,0,19.15,5.1,181
2024-04-11 12:00:00,1.88,16.4,26.4,42.8,57,72,26,716.9,8.67362E-19,21,3.9,0.529,27.33,8.9,58
2024-04-11 18:00:00,1.68,6.6,21.8,28.4,56,54,18,713.7,8.67362E-19,11,4.9,0.218,29.92,11.1,90
2024-04-12 00:00:00,1.72,4.5,26.3,30.8,40,40,7,716.1,8.67362E-19,23,3.2,0,22.68,9,73
2024-04-12 06:00:00,1.74,31.6,41.1,72.7,21,55,11,716.3,8.67362E-19,34,6,0,18.37,7.4,15
2024-04-12 12:00:00,1.74,9.2,18.2,27.4,55,76,22,718,8.67362E-19,31,3.8,0.495,25.44,9.7,87
2024-04-12 18:00:00,1.71,7.1,24,31.1,47,74,15,715.7,8.67362E-19,18,4.8,0.083,28.82,15.5,88
2024-04-13 00:00:00,1.72,4.6,20.2,24.8,40,37,2,717.8,8.67362E-19,47,3.4,0,21.16,10.5,83
2024-04-13 06:00:00,1.69,3.6,19.2,22.7,34,29,5,715.7,8.67362E-19,72,3.4,0,17.84,4.5,72
2024-04-13 12:00:00,2.1,10.4,22.2,32.5,62,74,26,716.4,8.67362E-19,49,6.4,0.489,24.55,8,49
2024-04-13 18:00:00,1.84,4,15.8,19.7,56,64,22,713.4,8.67362E-19,34,3.6,0.117,29.49,13.1,106
2024-04-14 00:00:00,1.81,3.9,17.8,21.7,36,43,6,714.1,8.67362E-19,64,3.5,0,21.77,8.1,62
2024-04-14 06:00:00,1.82,10.5,22,32.4,24,42,19.8,712.5,8.67362E-19,74,6.8,0,18.83,5.1,21
2024-04-14 12:00:00,1.93,6.8,18,24.8,63,70,37,712.9,8.67362E-19,45,6.9,0.496,27.61,8,42
2024-04-14 18:00:00,1.81,3.3,17.1,20.4,80,78,72,710.1,8.67362E-19,31,8,0.167,33.92,10.2,91
2024-04-15 00:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-04-15 06:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-04-15 12:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-04-15 18:00:00,2.03,4.2,18.3,22.5,53,84,58,706.4,8.67362E-19,33,3.6,0.116,33.82,7.8,104
