Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2020-03-03 18:00:00,0.78,32,54.9,86.8,,60,51,704.6,0,65,7.6,0.047,23.53,4.6,137
2020-03-04 00:00:00,0.7,31,74.4,105.2,,55,,706.3,0,65,7.4,0,23.39,6.3,88
2020-03-04 06:00:00,0.62,38.2,117.6,155.5,,80,55,706.4,0,72,6.5,0,21.12,7.6,48
2020-03-04 12:00:00,0.58,32.8,68.8,101.5,,105,2,710.2,0,23,4.4,0.456,26.41,13.9,342
2020-03-04 18:00:00,0.38,31.6,56,87.5,,68,16,708.9,0,13,3.4,0.196,29.4,14.9,322
2020-03-05 00:00:00,0.53,30.4,94.1,124.3,,31,24,715.1,0,26,3.7,0,20.14,12.6,40
2020-03-05 06:00:00,0.28,31.4,85.4,116.6,,15,,718,0,59,2.4,0,13.19,14.2,38
2020-03-05 12:00:00,0.61,42.2,33,75.2,,33,19,721.1,0,43,3.9,0.479,18.51,7.4,20
2020-03-05 18:00:00,0.61,34.9,71.1,105.9,,24,22,719.1,0,29,6.4,0.075,22.36,10.8,72
2020-03-06 00:00:00,0.3,30.5,33.1,63.5,,30,11,722.8,0,38,10.6,0,17.6,3.9,159
2020-03-06 06:00:00,0.53,68.1,53.9,122,,51,21,722.9,0,49,8.1,0,14.49,4.5,50
2020-03-06 12:00:00,0.59,32.6,54,86.6,,60,3,723.8,0,32,10.6,0.411,20.86,11.9,114
2020-03-06 18:00:00,0.52,32,37,68.9,,58,21,719.9,0,20,6.7,0.168,23.24,13.2,117
2020-03-07 00:00:00,0.54,30.1,38.8,68.8,,45,25,721.9,0,38,4.9,0,17.4,11.4,106
2020-03-07 06:00:00,0.42,34.4,66.5,100.7,,25,21,720.1,0,70,4.6,0,13.56,6.6,66
2020-03-07 12:00:00,0.68,34.3,78.9,112.9,,48,5,721.7,0,61,5.3,0.189,16.48,8.4,88
2020-03-07 18:00:00,0.4,29.8,23.1,52.8,,51,27,717.1,0,35,3.5,0.154,22.37,11.5,129
2020-03-08 00:00:00,0.49,30.5,37,67.4,,41,18,718.7,0,69,6.8,0,16.82,10.2,115
2020-03-08 06:00:00,0.46,33.2,62.2,95.2,,31,9,716.7,0,78,5.2,0,15.23,5.5,50
2020-03-08 12:00:00,0.62,32.1,67.6,99.5,,51,18,718.5,0,64,4.4,0.211,18.65,5.4,70
2020-03-08 18:00:00,0.46,29.5,29.8,59.2,,29,10,716.1,0,54,6.5,0.035,21.88,8,127
2020-03-09 00:00:00,0.86,30.6,55.8,86.4,,33,7,716.5,0,69,7.6,0,19.22,7.9,88
2020-03-09 06:00:00,0.54,37,74.7,111.6,,26,3,715.3,0,77,5.1,0,17.66,5.6,51
2020-03-09 12:00:00,0.97,35.7,80,115.5,,60,2,717.7,0,60,4.8,0.387,22.16,4.9,27
2020-03-09 18:00:00,0.69,31.2,50.6,81.7,,46,40,717.1,0,57,4.5,0.021,22.45,6.4,98
2020-03-10 00:00:00,0.59,32.6,50.1,82.7,,42,15,718.5,0,59,7.7,0,21.82,5.4,140
2020-03-10 06:00:00,0.47,41.1,38.8,79.9,,32,,717.6,0,83,5.2,0,18.5,2,15
2020-03-10 12:00:00,1.19,39.1,123.4,162.2,,74,18,719.3,0,66,5.5,0.29,22.16,5.7,25
2020-03-10 18:00:00,0.7,30.7,40.6,71.2,,75,8,716.6,0,58,7.7,0.054,23.66,8.3,124
2020-03-11 00:00:00,0.53,30.7,36,66.6,,40,,717.7,0,77,7,0,20.86,7.8,121
2020-03-11 06:00:00,0.36,32.3,39.7,71.9,,27,12,715.8,0,89,4.5,0,18.75,3.5,83
2020-03-11 12:00:00,1.04,36.5,82.6,118.9,,94,26,716.5,0,72,4.7,0.194,22.38,6.8,76
2020-03-11 18:00:00,0.53,31.6,26.2,57.7,,40,,711.4,0,42,5.7,0.155,28.58,9.7,120
2020-03-12 00:00:00,0.63,31.7,55.3,86.9,,42,22,711.9,0,59,6.3,0,22.95,7.3,94
2020-03-12 06:00:00,0.51,59.4,33.4,92.9,,37,14,710.5,0,77,5.7,0,19.01,2.3,329
2020-03-12 12:00:00,1.32,37,106.1,142.9,,96,25,711.2,0,56,5.3,0.385,25.11,6.1,63
2020-03-12 18:00:00,0.94,31.6,37.6,69.1,,81,28,708,0,36,9.2,0.099,30.8,7.9,106
2020-03-13 00:00:00,0.87,31.9,83.8,115.6,,59,32,709.9,0,62,8.4,0,23.74,6.3,63
2020-03-13 06:00:00,0.64,55.7,62.7,118.4,,52,8,709.3,0,80,6.5,0,19.66,3.9,26
2020-03-13 12:00:00,0.97,31.8,64.5,96.2,,93,32,710.8,0,49,4.9,0.495,28.36,7.5,94
2020-03-13 18:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-03-14 00:00:00,0.71,29.1,51,80,,66,45,711.8,0,65,6.5,0,24.79,9.9,91
2020-03-14 06:00:00,0.55,33.9,83.7,117.4,,61,59,711.7,0,75,4.4,0,22.06,5.8,38
2020-03-14 12:00:00,0.78,29.5,73,102.3,,97,42,714.6,0,58,3.6,0.42,26.58,7.1,38
2020-03-14 18:00:00,0.49,,23.1,51.3,,72,65,711.9,0,35,9.5,0.117,31.8,8.8,117
2020-03-15 00:00:00,0.62,29.2,52.3,81.3,41,42,13,714.4,0,64,10.7,0,24.62,8.7,88
2020-03-15 06:00:00,0.38,30,35.7,65.6,25,34,27,715.3,0,81,8.3,0,21.44,6.2,111
2020-03-15 12:00:00,0.46,30.3,41.1,71.4,45,48,9,717,0,65,4.7,0.311,25.26,8.7,107
2020-03-15 18:00:00,0.45,29.8,29.9,59.7,30,55,17,714.3,0,62,5.1,0.022,25.05,8,122
2020-03-16 00:00:00,0.47,30.6,65.9,96.4,,35,29,715.7,0,73,4.8,0,21.53,7.8,65
2020-03-16 06:00:00,0.41,33.2,72.7,105.8,,20,18,716.4,0.05,90,3.7,0,19.11,5.4,51
2020-03-16 12:00:00,0.55,33.9,79.6,113.3,,39,23,716.6,0,82,7.2,0.085,20.93,7.1,62
2020-03-16 18:00:00,0.41,31.2,32.3,63.5,,25,23,713.2,0,68,6,0.043,23.74,5.2,133
2020-03-17 00:00:00,0.91,47.4,83.7,131,,74,37,714.3,0,76,5.4,0,21.94,4.7,12
2020-03-17 06:00:00,0.77,67.7,40.2,107.9,,39,,713.2,0,86,7.9,0,19.76,1.8,44
2020-03-17 12:00:00,0.62,32.4,60.2,92.5,,39,,714.5,0,63,4.8,0.305,23.85,5.3,338
2020-03-17 18:00:00,0.83,29,22.4,51.3,,45,27,710.4,0,40,4.1,0.053,29.61,9.9,154
2020-03-18 00:00:00,0.5,29.4,84.2,113.4,,33,24,712.6,0,74,4.4,0,22.93,8.4,54
2020-03-18 06:00:00,0.31,31.5,31.7,62.7,,22,,712.7,0,88,5.2,0,20.02,7.6,113
2020-03-18 12:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-03-18 18:00:00,0.53,27.8,19.9,47.6,,44,6,709.7,0,47,7.4,0.13,29.66,10.2,132
2020-03-19 00:00:00,0.58,28.1,86.3,114.3,,48,33,710.5,0,67,5.7,0,23.6,10.4,43
2020-03-19 06:00:00,0.39,38.9,28.4,67,,31,17,710.3,0,81,5.1,0,19.9,1.5,76
2020-03-19 12:00:00,0.92,31.2,45,76.1,,105,47,711.4,0,44,4.6,0.537,29.75,7.4,106
2020-03-19 18:00:00,0.69,26.2,20.3,46.4,,54,25,708.9,0,30,5,0.071,33.05,9.4,133
2020-03-20 00:00:00,0.69,26.8,72.4,99.1,,53,27,711.8,0,59,5.8,0,26.7,7.6,53
2020-03-20 06:00:00,0.43,28,95.7,123.5,,47,15,713.3,0,70,3.3,0,22.83,8.5,39
2020-03-20 12:00:00,0.95,30.6,112.7,142.9,,59,57,716.9,0,69,3.5,0.088,23.89,9.8,41
2020-03-20 18:00:00,0.97,34.2,101.5,135.5,,45,23,716.4,0,68,4,0.012,21.8,6.8,42
2020-03-21 00:00:00,0.64,,,,55,18,13,718.9,0.02,89,3.2,0,16.69,10.6,28
2020-03-21 06:00:00,0.35,,,,54,3,2,717.7,0,91,2.4,0,15.41,9.3,39
2020-03-21 12:00:00,0.97,,,,9,19,15,718.6,0.01,92,18,0.091,15.25,8.5,39
2020-03-21 18:00:00,0.55,35,42,77,,29,8,715.8,0.01,88,9.9,0.011,15.95,5.7,104
2020-03-22 00:00:00,0.47,30.8,35.1,65.7,,24,,716.1,0.03,90,9.2,0,14.82,4.4,85
2020-03-22 06:00:00,0.44,37.6,37.2,74.7,,9,,714.5,0,92,6.5,0,14.27,3.5,50
2020-03-22 12:00:00,1.18,33.6,66.1,99.6,,58,,715.7,0,75,6.3,0.202,18.75,4.2,57
2020-03-22 18:00:00,0.74,25.5,67.4,92.8,,70,66,713.7,0,70,4.5,0.084,20.95,8.4,66
2020-03-23 00:00:00,0.57,24.1,47.2,70.4,29,33,,715.3,0,80,9.6,0,18.89,5.6,97
2020-03-23 06:00:00,0.54,36.8,39.4,75.5,11,36,9,713.6,0,89,5.6,0,17.54,3.2,55
2020-03-23 12:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-03-23 18:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-03-24 00:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-03-24 06:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-03-24 12:00:00,0.67,10,31.1,40.2,42,101,15,711.9,0,40,7.7,0.559,31.9,9.4,77
2020-03-24 18:00:00,,,,,,47,,709.9,0,29,,0.178,35.08,10.7,123
2020-03-25 00:00:00,,,,,,41,,712.2,0,47,,0,28.18,6.4,151
2020-03-25 06:00:00,,,,,,84,58,711.3,0,71,,0,22.78,4.5,55
2020-03-25 12:00:00,,,,,,91,38,710.7,0,41,,0.542,32.07,7.5,71
2020-03-25 18:00:00,,,,,,67,30,707.4,0,34,,0.185,35.26,11.4,100
2020-03-26 00:00:00,,,,,,37,35,710.1,0,61,,0,25.52,8.2,104
2020-03-26 06:00:00,,,,,,40,,709.1,0,84,,0,21.36,3.6,83
2020-03-26 12:00:00,,,,,,115,39,709.5,0,56,,0.547,28.47,7.1,76
2020-03-26 18:00:00,,,,,,76,20,704.3,0,22,,0.187,36.7,11.4,132
2020-03-27 00:00:00,,,,,,45,39,705.8,0,43,,0,27.62,8.4,50
2020-03-27 06:00:00,,,,,,39,,705.6,0,60,,0,22.41,3,84
2020-03-27 12:00:00,,,,,,82,32,707.7,0,32,,0.552,31.37,6.7,58
2020-03-27 18:00:00,,,,,,86,20,704.5,0,20,,0.106,36.22,10.2,136
2020-03-28 00:00:00,,,,,,53,,706.4,0,66,,0,26.47,7.7,74
2020-03-28 06:00:00,,,,,,51,,706.6,0,75,,0,24.3,1.9,109
2020-03-28 12:00:00,,,,,,67,15,708.7,0,13,,0.21,34.32,7,352
2020-03-28 18:00:00,,,,,,71,29,709.5,0,35,,0.124,29.74,14.2,44
2020-03-29 00:00:00,,,,,,67,29,713.1,0,38,,0,24.68,9.5,63
2020-03-29 06:00:00,,,,,,34,,714,0,72,,0,20.16,5.9,35
2020-03-29 12:00:00,,,,,,45,40,715.5,0,64,,0.091,21.55,5.8,108
2020-03-29 18:00:00,,,,,,34,,713.7,0,76,,0.013,19.05,6.4,127
2020-03-30 00:00:00,,,,,,46,27,713.9,0,77,,0,17.74,6.3,73
2020-03-30 06:00:00,,,,,,33,,712.9,0,90,,0,15.87,5,54
2020-03-30 12:00:00,,,,,,104,51,712.2,0,60,,0.374,23.72,5.1,18
2020-03-30 18:00:00,,,,,,76,71,709.5,0,52,,0.091,27.5,5.8,68
2020-03-31 00:00:00,,,,,,76,68,710.9,0,68,,0,23.91,4.2,212
2020-03-31 06:00:00,,,,,,52,,712.7,0,75,,0,21.6,2.9,62
2020-03-31 12:00:00,,,,,,36,7,714.6,0,26,,0.537,28.8,8.9,60
2020-03-31 18:00:00,,,,,,74,46,711.7,0,25,,0.101,29.36,11.1,138
2020-04-01 00:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-01 06:00:00,,,,,,35,,711.8,0,76,,0,18.9,7.9,108
2020-04-01 12:00:00,,,,,,50,8,712.1,0,63,,0.497,22.56,9,110
2020-04-01 18:00:00,,,,,,50,49,709.1,0,50,,0.124,26.44,9.7,132
2020-04-02 00:00:00,0.72,13.2,14.9,25.7,18,33,,710.2,0,79,13.9,0,22.05,8.7,123
2020-04-02 06:00:00,0.6,20.7,19.3,37.9,3,17,,709.3,0,89,9,0,20.93,3.2,95
2020-04-02 12:00:00,0.75,21.5,23.9,45,31,71,7,709.4,0,64,5.5,0.463,26.03,8.7,84
2020-04-02 18:00:00,0.46,17.4,18.7,34,37,65,11,707.2,0,43,12.7,0.167,30.77,10.3,127
2020-04-03 00:00:00,0.4,17.5,17.5,33.3,11,53,,709.2,0,75,13.4,0,24.08,9.6,124
2020-04-03 06:00:00,0.17,22,17.7,37.4,5,50,,708.7,0,82,8.4,0,22.49,4.7,83
2020-04-03 12:00:00,0.42,31.5,22.3,51.9,10,68,64,710.2,0,79,7,0.127,23.9,5.9,111
2020-04-03 18:00:00,0.45,23.1,19.5,42,29,48,,707.4,0,64,6.7,0.125,26.95,10.4,113
2020-04-04 00:00:00,0.34,22.5,19.9,41.2,12,50,,710.1,0,76,8.2,0,24.05,8.8,110
2020-04-04 06:00:00,0.18,25.5,19.9,44.9,3,20,,709.6,0,89,5.6,0,19.39,9.5,44
2020-04-04 12:00:00,0.56,47.2,37.4,84.7,1,80,79,711.3,0,78,5.2,0.161,20.92,7.8,42
2020-04-04 18:00:00,0.48,29.7,49.7,79.3,4,30,,710.5,0,73,4.7,0.025,18.79,16.5,33
2020-04-05 00:00:00,0.28,28.7,38.7,67.4,10,11,,713.5,0.03,88,4.7,0,15.66,6.4,47
2020-04-05 06:00:00,0.33,30.7,44.6,75.2,9,11,,712.4,0,91,4.2,0,15.69,6.1,46
2020-04-05 12:00:00,0.37,28.9,32.7,61.5,16,14,,713.7,0,83,3.9,0.166,19.19,4.8,111
2020-04-05 18:00:00,0.49,28.2,24,52.2,13,28,,712.3,0,86,12.9,0.018,17.78,7,105
2020-04-06 00:00:00,0.25,27.4,22.2,49.1,14,13,,713.3,0,90,8,0,16.81,6.1,102
2020-04-06 06:00:00,0.59,48.6,47.7,96.2,1,39,,711.8,0,90,5.9,0,17.25,4.4,26
2020-04-06 12:00:00,0.76,41.6,52.9,94.5,8,30,,712.8,0,71,5.4,0.244,22.41,5.1,46
2020-04-06 18:00:00,0.7,25.8,54.2,79.8,15,48,,711.5,0,69,4.6,0.034,23.14,6.3,90
2020-04-07 00:00:00,0.48,23.7,47.6,71.3,7,27,11,713.8,0,82,4,0,21.34,4.5,74
2020-04-07 06:00:00,0.64,33.9,55.2,89,1,25,,713.3,0.02,90,4.2,0,20.41,2.1,28
2020-04-07 12:00:00,0.93,34.2,62.4,96.4,18,81,28,714.1,0,73,3.9,0.211,24.73,5.7,60
2020-04-07 18:00:00,0.5,4.6,19.4,23.5,47,49,,710.8,0,64,3.7,0.102,27.17,8.1,110
2020-04-08 00:00:00,0.45,,30.9,30.8,39,36,,712.1,0,78,2.4,0,23.32,3.9,47
2020-04-08 06:00:00,0.55,,39.9,37.5,29,62,20,711.5,0,81,1.4,0,21.89,3.2,251
2020-04-08 12:00:00,0.67,,41.1,40.7,47,56,2,712.5,0,38,6.5,0.572,32.66,7.1,52
2020-04-08 18:00:00,0.81,,21.7,19.3,41,63,47,709.8,0,43,9.7,0.099,32.17,10.7,143
2020-04-09 00:00:00,0.65,,22.7,16.2,24,38,37,711.7,0,60,3.8,0,27.53,8.5,101
2020-04-09 06:00:00,0.57,15.9,55.8,69.8,20,64,,710.7,0,81,4.1,0,23.97,2.9,42
2020-04-09 12:00:00,0.88,,45.1,44.1,47,81,,710.6,0,34,5.9,0.528,34.08,7.7,47
2020-04-09 18:00:00,2.2,,,,40,72,,706.6,0,30,57,0.193,35.1,9.5,134
2020-04-10 00:00:00,0.3,,,,18,33,,711.2,0,58,6.4,0,26.2,6.4,26
2020-04-10 06:00:00,0.31,,,,16,37,10,712.2,0,75,3.7,0,22.79,7.8,39
2020-04-10 12:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-10 18:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-11 00:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-11 12:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-11 18:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-12 00:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-12 06:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-12 12:00:00,0.21,,,,38,101,7,705.2,0,5,4.4,0.652,34.84,21.2,325
2020-04-12 18:00:00,3.86,,,,14,83,,705.3,0,22.2,67.3,0.234,35.57,19,318
2020-04-13 00:00:00,4.3,,,,30,59.6,,710.7,0,10,79,0,28.86,7.3,147
2020-04-13 06:00:00,2.91,,,,,42.8,,712.3,0,25,55.1,0,21.57,4,51
2020-04-13 12:00:00,3.56,,,,24,62.2,,713.2,0,29,,0.604,29.77,11,116
2020-04-13 18:00:00,5.96,,,,33,50.8,,710.6,0,31,,0.161,28.15,13.9,136
2020-04-14 00:00:00,3.37,,,,14,76.4,,712.8,0,63,,0,21.06,9.8,112
2020-04-14 06:00:00,2.68,,,,5,50,,713.1,0,80,,0,18.15,5.6,71
2020-04-14 12:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-04-14 18:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-04-15 00:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-04-15 06:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-04-15 12:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-04-15 18:00:00,0.16,,,,24,23,18,714.6,0,69,9.4,0.064,16.56,6,125
2020-04-16 00:00:00,0.17,,,,22,21,3,715.5,0,75,9.2,0,15.32,6.6,120
2020-04-16 06:00:00,0.33,,,,10,38,4,714.9,0,83,5.7,0,14.29,7.2,58
2020-04-16 12:00:00,0.55,,,,11,25,5,715.9,0,82,,0.107,16.29,6.5,93
2020-04-16 18:00:00,0.45,,,,18,22,20,713.8,0,78,,0.032,18.07,8.3,102
2020-04-17 00:00:00,0.39,,,,20,20,11,714.1,0,84,,0,17.22,6.9,51
2020-04-17 06:00:00,0.57,,,,3,53,34,712.1,0,84,,0,17.73,2.5,39
2020-04-17 12:00:00,1.1,,,,27,71,52,712.4,0,57,,0.569,25.19,5.7,60
2020-04-17 18:00:00,0.62,,,,35,42,10,711.2,0,53,,0.057,28.1,9,81
2020-04-18 00:00:00,0.6,,,,22,40,8,713.2,0,73,,0,23.66,7.5,43
2020-04-18 06:00:00,0.43,,,,23,27,9,712.3,0,74,,0,22.4,7.2,27
2020-04-18 12:00:00,0.75,,,,31,55,26,712.6,0,64,,0.195,26.05,6.9,73
2020-04-18 18:00:00,0.52,,,,38,35,21,708.4,0,56,,0.154,28.23,8.6,139
2020-04-19 00:00:00,0.63,9.2,34.4,43.3,28,43,,708.7,0,77,,0,23.9,5.8,52
2020-04-19 06:00:00,0.73,19.5,33.5,52.7,7,42,35,706.9,0,86,,0,21.67,2.9,75
2020-04-19 12:00:00,0.56,2.9,32.5,35,30,42,2,708.4,0,13,,0.544,35.74,11.5,329
2020-04-19 18:00:00,2.86,420.4,56.7,445.9,24,62,,706.1,0,24,,0.176,33.96,12.7,137
2020-04-20 00:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-04-20 06:00:00,3.74,,,,,41,,709.4,0,44,,0,23.33,1.7,353
2020-04-20 12:00:00,,,,,,48,,710.9,0,30,,0.595,32.74,7.4,107
2020-04-20 18:00:00,,,,,,54,,707.6,0,18,,0.216,35.64,10.5,124
2020-04-21 00:00:00,,,,,,65,,710,0,67,,0,25.95,8,103
2020-04-21 06:00:00,,,,,,82,,710.1,0,77,,0,23.9,3.7,68
2020-04-21 12:00:00,,,,,,105,,710.8,0,60,,0.594,28.35,7.9,72
2020-04-21 18:00:00,,,,,,75,,707.8,0,47,,0.148,32.27,12,119
2020-04-22 00:00:00,,,,,,57,,709.5,0,80,,0,25.35,10.9,118
2020-04-22 06:00:00,,,,,,49,,707.9,0,84,,0,24.57,4,122
2020-04-22 12:00:00,,,,,,97,,707.3,0,53,,0.447,31.1,5.4,39
2020-04-22 18:00:00,,,,,,68,,704,0,37,,0.14,35.09,9.2,96
2020-04-23 00:00:00,,,,,,60,,706.6,0,54,,0,29.91,7.5,106
2020-04-23 06:00:00,,,,,,80,,708.2,0,63,,0,26.52,10.7,30
2020-04-23 12:00:00,,,,,,48,,710,0,15,,0.59,33.47,6.7,42
2020-04-23 18:00:00,,,,,,48,,705.8,0,14,,0.216,35.37,8,147
2020-04-24 00:00:00,,,,,,69.4,,709.2,0,35,,0,27.47,8.9,114
2020-04-24 06:00:00,,,,,,74,,709.7,0,77,,0,22.35,2.1,358
2020-04-24 12:00:00,,,,,,104,,709.7,0,31,,0.626,32.94,6.5,59
2020-04-24 18:00:00,,,,,,68,,705.4,0,11,,0.219,38.02,8.6,136
2020-04-25 00:00:00,,,,,,45,,708.5,0,32,,0,29.77,6.9,50
2020-04-25 06:00:00,,,,,,64,,709.2,0,52,,0,24.92,3.3,302
2020-04-25 12:00:00,,,,,,86,,712.9,0,36,,0.398,29.88,12.2,48
2020-04-25 18:00:00,,,,,,73,,711.5,0,48,,0.073,29.66,11.2,138
2020-04-26 00:00:00,,,,,,56,,715.2,0,76,,0,23.57,10.5,92
2020-04-26 06:00:00,,,,,,10,,717.5,0.06,90,,0,18.56,10,50
2020-04-26 12:00:00,,,,,,15,,718.6,0,88,,0.093,19.68,5.7,81
2020-04-26 18:00:00,,,,,,29,,715.4,0,70,,0.121,23.95,8.2,114
2020-04-27 00:00:00,,,,,,32,,716.3,0,71,,0,23.67,11,125
2020-04-27 06:00:00,,,,,,44,,714.9,0,83,,0,21.17,5.5,122
2020-04-27 12:00:00,,,,,,43,,715.2,0,70,,0.196,24.3,7.3,104
2020-04-27 18:00:00,,,,,,40,,711,0,49,,0.223,29.86,12.5,130
2020-04-28 00:00:00,,,,,,43,,713.2,0,66,,0,24.96,11.2,53
2020-04-28 06:00:00,,,,,,46,,711.6,0,74,,0,22.77,7.2,154
2020-04-28 12:00:00,,,,,,85,,710.7,0,52,,0.597,29.75,7.3,82
2020-04-28 18:00:00,,,,,,63,,707.9,0,38,,0.142,30.86,13.7,193
2020-04-29 00:00:00,,,,,,38,,711.4,0,40,,0,26.48,5.1,203
2020-04-29 06:00:00,,,,,,35,,709.1,0,39,,0,25.08,6.9,289
2020-04-29 12:00:00,,,,,,78,,711.5,0,24,,0.613,34.52,19.5,46
2020-04-29 18:00:00,,,,,,122,,712.9,0,54,,0.031,27.04,10.1,192
2020-04-30 00:00:00,,,,,,28,,717,0,63,,0,24.41,6.6,120
2020-04-30 06:00:00,,,,,,29,,716.6,0,72,,0,22.93,6.2,103
2020-04-30 12:00:00,,,,,,31,12,717.7,0,64,,0.318,24.74,9.5,118
2020-04-30 18:00:00,,,,,,37,,713.2,0,48,,0.239,27.99,10.1,183
2020-05-01 00:00:00,,,,,,60.2,,715.8,0,84.2,,0,16.46,5.8,168
2020-05-01 06:00:00,,,,,,30,15,713.5,0,53,,0,19.16,3.3,9
2020-05-01 12:00:00,,,,,,42,12,714,0,37,,0.617,28.39,6.6,76
2020-05-01 18:00:00,,,,,,28,,711.5,0,34,,0.228,32.87,11.1,137
2020-05-02 00:00:00,,,,,,27,,712.8,0,65,,0,25,8.3,109
2020-05-02 06:00:00,,,,,,23,,712.1,0,81,,0,21.27,3.5,63
2020-05-02 12:00:00,,,,,,56,25,713.1,0,54,,0.611,28.55,8.2,85
2020-05-02 18:00:00,,,,,,42,,711.2,0,32,,0.222,33.99,10.9,134
2020-05-03 00:00:00,,,,,,18,,713.3,0,71,,0,24.86,8,92
2020-05-03 06:00:00,,,,,,24,7,712.4,0,79,,0,22.85,4.7,81
2020-05-03 12:00:00,,,,,,49,,712.5,0,46,,0.609,30.68,7.4,77
2020-05-03 18:00:00,,,,,,35,,709.8,0,26,,0.206,34.37,11.6,133
2020-05-04 00:00:00,,0.8,,,,34,,711.5,0,62,,0,26.82,7.2,99
2020-05-04 06:00:00,,0.7,,,,27,,710.6,0,71,,0,23.17,3.9,77
2020-05-04 12:00:00,,0.7,,,,85,,710.5,0,43,,0.612,31.37,8.3,69
2020-05-04 18:00:00,,,,,,60.01204819,,713.2510578,0.005426357,56.80465444,,0.131878116,23.57306554,7.389844852,111.3121469
2020-05-05 00:00:00,,,,,,50,50,709.7,0,66,,0,27.37,6.7,104
2020-05-05 06:00:00,,,,,,53,,709.2,0,78,,0,24.11,4.2,53
2020-05-05 12:00:00,,,,,,102,34,710.4,0,41,,0.609,33.43,8.6,74
2020-05-05 18:00:00,,0.9,,,,45,42,710.9,0,35,,0.034,33.16,9.2,68
2020-05-06 00:00:00,,0.7,,,,27,,716.4,0.01,52,,0,25.15,8.1,197
2020-05-06 06:00:00,,0.7,,,,33,18,715.5,0,53,,0,23.35,4.5,237
2020-05-06 12:00:00,,0.7,,,,29,11,716.1,0,39,,0.608,29.26,9.2,42
2020-05-06 18:00:00,,0.8,,,,31,2,713.8,0,44,,0.152,30.34,11.6,126
2020-05-07 00:00:00,,,,,,17,2,716.3,0,67,,0,22.91,8.1,99
2020-05-07 06:00:00,,,,,,28,3,715.8,0,81,,0,20.5,6.8,45
2020-05-07 12:00:00,,,,,,37,2,714.8,0,46,,0.617,28.34,10.8,122
2020-05-07 18:00:00,,,,,,62,,710.2,0,33,,0.232,32.42,14.5,162
2020-05-08 00:00:00,,,,,,28,2,711.4,0,60,,0,26.16,10.2,124
2020-05-08 06:00:00,,,,,,29,3,710.3,0,73,,0,22.37,4.4,38
2020-05-08 12:00:00,,,,,,78,2,709.6,0,41,,0.517,31.61,6.1,169
2020-05-08 18:00:00,,,,,,26,2,712.6,0.04,70,,0.002,22.23,11.8,274
2020-05-09 00:00:00,,,,,,31,2,716.1,0,59,,0,23.51,14.2,325
2020-05-09 06:00:00,,,,,,18,2,716.1,0.01,84,,0,18.72,11.3,19
2020-05-09 12:00:00,,,,,,42,2,716.4,0,61,,0.257,23.46,9.8,64
2020-05-09 18:00:00,,,,,,30,2,714.9,0,65,,0.137,22.46,10.3,199
2020-05-10 00:00:00,,,,,,20,2,717,0,68,,0,21.05,3.1,160
2020-05-10 06:00:00,,,,,,21,3,716.6,0,83,,0,19.29,5.5,101
2020-05-10 12:00:00,,,,,,19,2,718.2,0,79,,0.167,20.41,8,100
2020-05-10 18:00:00,,,,,,24,2,715.5,0,60,,0.215,24.89,9.7,124
