Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2022-10-24 00:00:00,1.44,36,25.5,61.5,3,61,27,709.5,0,73,5.3,0,23.39,6.4,8
2022-10-24 06:00:00,1.11,34.1,19.2,53.3,3,71,24,708.6,0,83,5.1,0,21.03,2.9,256
2022-10-24 12:00:00,1.48,21,34.4,55.3,33,95,40,708.6,0,50,6.2,0.368,29.31,6.8,37
2022-10-24 18:00:00,1.17,4.4,29.8,34.2,51,88,36,706.2,0,47,5.7,0.048,31.36,7.7,93
2022-10-25 00:00:00,1.65,70,40.9,110.9,4,132,31,709.2,0,62,6.3,0,25.89,4.4,322
2022-10-25 06:00:00,0.81,32.5,23.7,56.2,20,53,2,714.3,0,22,5.4,0,20.05,14.8,11
2022-10-25 12:00:00,0.66,24.8,19.3,44,28,38,12,716.3,0,14,5.8,0.46,23.79,9.7,37
2022-10-25 18:00:00,0.74,5.2,26.1,31.3,44,61,18,713.2,0,25,7.5,0.053,24.16,11,101
2022-10-26 00:00:00,0.5,3.8,26.6,30.4,16,40,5,713.8,0,29,11,0,20.3,4.1,227
2022-10-26 06:00:00,1.35,93,35.9,129,5,57,17,713.2,0,47,12.1,0,16.76,7.4,12
2022-10-26 12:00:00,0.9,10.2,15.4,25.5,35,131,31,714.3,0,37,6,0.455,23.18,10.8,95
2022-10-26 18:00:00,0.86,6,20.4,26.4,31,45,14,711.4,0,40,5.3,0.051,24.91,11.7,93
2022-10-27 00:00:00,0.64,4.6,16,20.7,25,49,2,711.8,0,65,5.1,0,20.07,7.3,93
2022-10-27 06:00:00,1.26,56.7,30.9,87.6,5,53,16,710.5,0,81,6.2,0,17.37,4.3,353
2022-10-27 12:00:00,1.17,25.6,28.7,54.3,31,102,38,711.3,0,58,6.7,0.381,23.39,6.8,1
2022-10-27 18:00:00,0.93,6.7,22,28.7,25,47,26,709.1,0,56,5.4,0.046,26.23,9.1,87
2022-10-28 00:00:00,1.73,86.1,40,126.2,4,103,26,710.5,0,69,6.4,0,22.86,6.8,20
2022-10-28 06:00:00,1.26,46.5,26,72.5,4.2,103,29,710.5,0,79,7.9,0,20.56,6.9,251
2022-10-28 12:00:00,1.08,28.4,21.2,49.6,27,114,23,713.4,0,46,6.8,0.431,27.29,18.7,11
2022-10-28 18:00:00,1.33,47,34.5,81.4,14,59,13,714.1,0,27,6.5,0.05,25.81,11.4,24
2022-10-29 00:00:00,0.67,10.7,30.8,41.5,14,49,5,717.6,0,36,5.5,0,18.6,5.3,33
2022-10-29 06:00:00,0.85,22.7,39,61.6,4,46,12,717.2,0,49,5.9,0,15.51,3,215
2022-10-29 12:00:00,1.03,22.2,30.4,52.5,31,115,26,717.1,0,28,7.2,0.439,23.72,7.6,33
2022-10-29 18:00:00,0.73,4,18.3,22.2,54,66,20,714.2,0,36,9.1,0.041,23.25,9.6,105
2022-10-30 00:00:00,0.89,8.7,29.4,38.2,17,42,11,715,0,45,5.7,0,19.36,4.6,60
2022-10-30 06:00:00,0.79,4.9,31.3,36.3,7,53,16,714.5,0,58,9.1,0,15.85,2.4,247
2022-10-30 12:00:00,0.72,6.8,13.8,20.5,49,51,24,714.6,0,39,9,0.441,23.41,6.3,70
2022-10-30 18:00:00,0.78,4.8,17.5,22.4,37,36,17,711.6,0,43,5.9,0.049,23.84,8,95
2022-10-31 00:00:00,1.19,24.3,35.2,59.5,6,56,23,711.9,0,59,6,0,19.97,7.2,19
2022-10-31 06:00:00,0.92,23.9,23.2,47.1,12,38,16,711.7,0,74,6.8,0,17.95,6.7,355
2022-10-31 12:00:00,1.6,70.2,32.4,102.6,8,120,10,712.8,0,81,6.3,0.099,19.15,8.9,351
2022-10-31 18:00:00,0.94,9.6,25.3,34.9,16,58,19,711.4,0,78,6.5,0.008,20.05,9,68
2022-11-01 00:00:00,1.958,57.22,33.1,90.24,11,76.4,9.2,710.44,4.33681E-19,60,3.48,0,20.384,7.34,196.6
2022-11-01 06:00:00,0.7,5.2,23.2,28.4,11,10,9,713.5,0,88,4.9,0,18.48,3.6,249
2022-11-01 12:00:00,1.3,49.9,27.7,77.7,13,68.2,21,716.3,0,76,5.3,0.135,20.83,10.2,20
2022-11-01 18:00:00,1.42,55.5,29.3,84.8,13,57,18,715.4,0,65,5.76,0.019,22.41,11.6,14
2022-11-02 00:00:00,0.68,3.8,10.1,13.9,21,35,5,716.9,0,80,5.9,0,19.44,7.1,117
2022-11-02 06:00:00,0.7,5.8,12,17.8,12,45,15,716.7,0,87,4.9,0,18.23,3.3,82
2022-11-02 12:00:00,0.96,11.8,25.4,37.2,25,83,32,717.5,0,72,14.7,0.152,21.55,5.5,82
2022-11-02 18:00:00,1.01,13.9,23,36.9,10,46,2,715.7,0,77,5.2,0.008,20.67,5.4,71
2022-11-03 00:00:00,0.7,4.7,11.1,15.7,14,36,2,715.9,0,85,5,0,19.71,5.6,104
2022-11-03 06:00:00,0.89,20.4,16.1,36.6,6,13,7,714.1,0,87,5,0,19.75,3.1,46
2022-11-03 12:00:00,1.1,23.1,19.9,43.1,13,82,18,713.8,0,64,5.6,0.302,24.25,6,53
2022-11-03 18:00:00,1,9.1,20.6,29.7,15,63,25,710.8,0,56,5.3,0.036,27,8,95
2022-11-04 00:00:00,0.93,18.5,15.6,34.1,4,65,12,711,0,77,6,0,21.63,6.4,43
2022-11-04 06:00:00,0.96,30.6,15.3,45.9,4,69,24,709.3,0,83,6,0,20.95,4.6,6
2022-11-04 12:00:00,1.57,23,47,70,28,181,63,709.4,0,50,7.5,0.414,28.98,5.8,70
2022-11-04 18:00:00,1.23,14.7,39.8,54.4,21,76,17,707,0,39,5.8,0.04,30.47,5.8,72
2022-11-05 00:00:00,0.72,9.7,10.9,20.6,21,142,9,711.2,0,49,6.2,0,23.39,18.1,359
2022-11-05 06:00:00,0.65,19.6,25.5,45.1,19,38,5.6,712.6,0,16,5.2,0,20.69,7.7,21
2022-11-05 12:00:00,0.99,38.4,27.2,65.5,26,58,16,712.9,0,12,5.5,0.432,24.72,8.6,9
2022-11-05 18:00:00,0.72,4,20,24,47,59,7,709.8,0,25,5.5,0.042,24.85,8.9,104
2022-11-06 00:00:00,0.69,5.7,36.4,42,9,46,6,711.3,0,29,15.2,0,19.71,2.3,201
2022-11-06 06:00:00,1.1,16.8,33.8,50.6,3,119,21,710,0,40,6.4,0,17.13,5.1,244
2022-11-06 12:00:00,0.79,11.8,21.7,33.5,42,96,28,711.7,0,23,6.5,0.435,26.84,6.6,25
2022-11-06 18:00:00,0.89,3.8,21.3,25.1,73,76,27,710.4,0,30,7.2,0.04,28.12,5.8,87
2022-11-07 00:00:00,1.76,46.1,50,96.1,3,85,24,713.1,0,51,7.4,0,23.26,4.9,23
2022-11-07 06:00:00,1.08,47.1,22.9,70,2,83,25,713.4,0,80,6.8,0,20.1,5.3,357
2022-11-07 12:00:00,1.1,21.5,28.7,50.2,27,83,45,715.6,0,65,15.2,0.327,25.47,8.4,49
2022-11-07 18:00:00,0.83,7.3,13.3,20.6,13,52,23,713.8,0,59,7.2,0.024,27.8,9.9,90
2022-11-08 00:00:00,0.95,5.3,9.1,14.4,11,39,14,716.5,0,85,5.3,0,21.88,10.3,86
2022-11-08 06:00:00,0.85,6.7,10.9,17.6,10,23,8,715.8,0,85,5.1,0,21.29,7,84
2022-11-08 12:00:00,0.78,10.4,10.2,20.5,20,48,3,717,0,62,5.56,0.422,25.71,10.4,97
2022-11-08 18:00:00,0.88,9.1,20.9,30,11,35,6,715.2,0,49,7.22,0.013,26.87,8.3,96
2022-11-09 00:00:00,0.78,7.3,16.1,23.4,14,38,13,716.3,0,72,5.2,0,23.2,9,81
2022-11-09 06:00:00,0.73,10.1,11.7,21.8,10,17,3,715,0,83,4.88,0,20.43,5.9,65
2022-11-09 12:00:00,1.13,32.8,20.1,52.9,14,55,18,715.7,0,63,5.4,0.383,25.2,8.4,36
2022-11-09 18:00:00,0.85,6.4,13.2,19.6,16,43,20,712.9,0,59,5.2,0.019,25.84,7.3,97
2022-11-10 00:00:00,0.78,5,12.8,17.8,13,72,23,713.3,0,78,5.1,0,22.29,7.8,101
2022-11-10 06:00:00,0.77,11.1,13.9,25,8,41,4,710.9,0,84,5,0,20.71,1.8,68
2022-11-10 12:00:00,1.24,17.3,19.2,36.5,22,105,20,711,0,60,6.6,0.385,26.02,2.9,50
2022-11-10 18:00:00,1.18,5.1,30.7,35.8,41,108,52,708,0,61,12.3,0.021,26.14,6,75
2022-11-11 00:00:00,1.84,82.6,33.4,116.1,3,98,27,708.3,0,71,6.1,0,23.17,4.4,23
2022-11-11 06:00:00,1.04,20.9,19.6,40.5,3,71,32,707.4,0,85,5.5,0,20.44,3.9,280
2022-11-11 12:00:00,1.36,29.4,34.9,64.3,28,129,26,708.3,0,56,5.9,0.408,27.19,8.1,19
2022-11-11 18:00:00,1.03,4.7,31.9,36.6,42,66,51,708.4,0,54,12,0.023,27.98,7.4,95
2022-11-12 00:00:00,0.66,10.9,13.2,24.1,20,100,14.2,713.9,0,50,5.6,0,19.96,11.9,21
2022-11-12 06:00:00,0.66,15.2,15.7,30.9,14,35,5,716.7,0,44,5.9,0,14.98,6.9,22
2022-11-12 12:00:00,0.86,35.3,17.1,52.4,16,60,8,719.4,0,36,5.9,0.43,16.16,10.1,24
2022-11-12 18:00:00,0.92,27.5,25.5,53,15,22,10,717.2,0,29,7,0.04,17.97,8.1,28
2022-11-13 00:00:00,0.6,3.8,12.6,16.4,27,31,4,718.8,0,35,5.4,0,12.89,7.7,105
2022-11-13 06:00:00,0.59,4.4,14.7,19.1,21,15,3,718.1,0,46,7.3,0,10.81,7,86
2022-11-13 12:00:00,0.58,7.7,9.4,17.1,31,23,11,717.6,0,35,5.3,0.419,15.72,7.8,88
2022-11-13 18:00:00,0.66,4,10.7,14.6,28,23,8,713.6,0,37,5.5,0.04,17.04,8.6,100
2022-11-14 00:00:00,0.72,4.2,11.9,16,20,31,7,713.2,0,70,5.2,0,13.59,6.7,80
2022-11-14 06:00:00,0.92,37.8,25.6,63.5,3,42,12,710.5,0,77,5.7,0,11.8,2.5,291
2022-11-14 12:00:00,1.44,34.8,38.7,73.4,19,105,35,709.9,0,34,10.2,0.418,23.7,1.3,298
2022-11-14 18:00:00,1.17,26.6,34.8,61.4,21,94,23,710.5,0,41,7.1,0.032,24.73,12.1,27
2022-11-15 00:00:00,0.77,9.9,25.1,35,12,45,6,715.9,0,54,5.8,0,17.1,1.2,25
2022-11-15 06:00:00,0.68,17.6,22.9,40.5,17,41,4,717.8,0,37,5.8,0,14.11,8.6,23
2022-11-15 12:00:00,0.88,30.4,22.4,52.8,22,117,23,719.4,0,34,5.9,0.395,17.81,6.2,45
2022-11-15 18:00:00,0.72,4.9,20.1,25,31,82,14,717.8,0,42,4.4,0.014,16.89,10,100
2022-11-16 00:00:00,0.61,5.4,15.6,21,29,42,4,720.1,0,51,2.9,0,14.07,8.8,88
2022-11-16 06:00:00,0.73,26,22.8,48.8,14,33,4,720.6,0,58,3,0,11.15,7.7,36
2022-11-16 12:00:00,1.11,59.4,25.5,84.9,15,108,12,722.3,0,56,2.8,0.11,11.03,9.6,357
2022-11-16 18:00:00,1.2,58.1,27.1,85.2,15,71,14,720.8,0,53,2.8,0.005,11.24,11.6,12
2022-11-17 00:00:00,0.72,20.9,18.5,39.4,18,40,11,722.7,0,55,2.4,0,8.81,8.2,15
2022-11-17 06:00:00,0.71,15.8,18,33.8,19,30,2,723.1,0,76,2.3,0,6.71,4.6,337
2022-11-17 12:00:00,1.07,44.1,22.6,66.7,17,74,15,723.3,0,76,2.7,0.085,8.79,4.6,340
2022-11-17 18:00:00,1.1,16.8,37.9,54.6,11,59,22,720.3,0,73,3.74,0.007,9.82,4.5,108
2022-11-18 00:00:00,0.82,11.6,20.9,32.6,13,28,6,720.1,0,88,3.6,0,8.84,6.3,57
2022-11-18 06:00:00,0.77,20.2,22.8,43,13,17,9,718.5,0,90,2.3,0,8.42,5.6,46
2022-11-18 12:00:00,1.63,91.1,41.8,133,7.8,42,26,718.4,0,69,6,0.064,10.18,6.3,2
2022-11-18 18:00:00,1.47,65.2,34.6,99.9,9,27,7,716.7,0,89,2.8,0.002,11.53,6.4,19
2022-11-19 00:00:00,0.78,17.9,20.4,38.3,16,14,6,717.9,0,90,2.3,0,9.95,9.4,8
2022-11-19 06:00:00,0.73,14.1,13.5,27.6,20,6,2,717.3,0,55.4,5.02,0,9.19,9.9,355
2022-11-19 12:00:00,1.28,64,25,89.1,13,21,9,719.8,0,71.8,2.5,0.1,9.4,9.9,7
2022-11-19 18:00:00,1.1,41.9,22.8,64.7,10.4,20,5,720,0,88,2.3,0.002,8.03,9.6,21
2022-11-20 00:00:00,0.77,15.2,13.8,29,16,15,2,722.7,0,88,2.2,0,6.71,8.5,18
2022-11-20 06:00:00,0.65,10.8,11.6,22.4,18,9,6,721.7,0,89,3.02,0,6.11,6.1,30
2022-11-20 12:00:00,0.82,23.1,15.1,38.2,18,12,4.2,722.6,0,90,2.84,0.078,6.43,10.2,14
2022-11-20 18:00:00,0.97,33.1,21.2,54.3,11,18,5,720.1,0,89,2.3,0.003,6.71,8.4,21
2022-11-21 00:00:00,0.69,13.4,15.4,28.8,16,8,5,720.9,0,90,2.1,0,6.04,8.1,14
2022-11-21 06:00:00,0.72,17.2,17.2,34.4,15,3,2,720.1,0,89.6,2.98,0,6.12,6,16
2022-11-21 12:00:00,0.99,40.6,19.2,59.9,12,20,4,721.2,0,90,2.3,0.091,7.92,4.3,11
2022-11-21 18:00:00,0.9,13.4,20.3,33.7,10,69,12,719.6,0,83,2.2,0.002,9.99,4.4,60
2022-11-22 00:00:00,0.88,30,21.2,51.2,11.4,21,5,720.7,0,89,2.2,0,8.97,5.3,25
2022-11-22 06:00:00,0.88,38.6,19.6,58.2,8,17,6,719.5,0,90,2.3,0,9.24,3.8,16
2022-11-22 12:00:00,1.49,76.2,31.1,107.4,11,135,26,720,0,83,2.6,0.114,13.39,4.5,5
2022-11-22 18:00:00,1.26,16.8,39.2,55.9,11,76,21.4,717.3,0,73,2.3,0.005,14.84,3.5,113
2022-11-23 00:00:00,0.74,9.6,15.2,24.8,10,25,10.8,717.5,0,88,2.3,0,12.66,2.1,97
2022-11-23 06:00:00,0.89,37.4,17.3,54.7,8,16,7,715.2,0,90,2.4,0,12.09,2.7,47
2022-11-23 12:00:00,2.02,95.7,28.8,124.6,9,141,24,715.3,0,87,2.9,0.093,14.49,4.3,2
2022-11-23 18:00:00,1.39,31.7,38.5,70.2,9,117,36,712.3,0,82,2.5,0.008,15.81,3.8,82
2022-11-24 00:00:00,1.71,73.2,26.2,99.5,8,123,35,712.1,0,87,2.7,0,15.23,2.3,32
2022-11-24 06:00:00,1.39,52.7,23.3,76,7,120,40,709.8,0,89,4.18,0,15.18,1.4,276
2022-11-24 12:00:00,1.96,52.3,46.3,98.6,17,136,55,709.7,0,57,3,0.378,23.06,2.6,261
2022-11-24 18:00:00,1.67,18,61.4,79.2,39,142,66,708.8,0,69,8.6,0.008,22.22,8.4,48
2022-11-25 00:00:00,0.82,14.9,14.2,29,16,49,8.8,713,0,75,2.5,0,17.51,10.9,16
2022-11-25 06:00:00,0.75,20.3,18.7,39,17,61,4,713.5,0,55,2.5,0,16.47,10.2,2
2022-11-25 12:00:00,1.31,64.2,28.3,92.5,13,190,23,714.4,0,50,2.8,0.138,18.3,7.9,24
2022-11-25 18:00:00,1.38,61.7,19.9,81.6,10,75,6,713,0,70,2.6,0.005,14.72,11.3,22
2022-11-26 00:00:00,1.04,37.8,19.2,57,8,37,4,715,0,88,2.3,0,12.55,4.1,12
2022-11-26 06:00:00,0.61,6.1,8.5,14.6,24,47,5.4,713.3,0,42,2.2,0,15.71,15,299
2022-11-26 12:00:00,1.03,25.4,21.5,46.9,18,71,25,714,0,55,2.8,0.384,17.35,5.7,85
2022-11-26 18:00:00,1.05,8.6,31.8,40.4,20,79,40,711.1,0,60,2.4,0.034,19.19,5.8,101
2022-11-27 00:00:00,2.58,128.1,40.9,169.1,9,162,50,712.1,0,78,3,0,13.41,3.7,204
2022-11-27 06:00:00,1.31,30.9,33.1,64,8,91,22,711.3,0,43,4.3,0,13.03,6.1,236
2022-11-27 12:00:00,2.75,31.8,51.9,83.7,32,45,37,711.8,0,18,7.7,0.4,25.64,6.7,12
2022-11-27 18:00:00,1.06,6,41.6,47.6,40,48,23,710.2,0,16,2.8,0.036,27.79,4.9,90
2022-11-28 00:00:00,2.08,79.4,53.5,133.1,9,158,25,712.3,0,40,5,0,16.94,4.1,210
2022-11-28 06:00:00,1.31,34,39.8,73.8,8,119,39,712.4,0,57,4.5,0,14.41,5.7,232
2022-11-28 12:00:00,1.35,34.9,43,77.8,24,169,52,712.6,0,46,9,0.365,23.82,6.7,48
2022-11-28 18:00:00,1.08,4.6,31.6,36.2,33,61,26,709.3,0,57,4,0.029,23.62,7.5,97
2022-11-29 00:00:00,0.98,13.2,23.8,37,9,49,6,709.3,0,80,2.6,0,20.19,3.9,57
2022-11-29 06:00:00,0.98,28.7,32.8,61.4,8,97,24,707.9,0,74,2.8,0,16.9,6.3,208
2022-11-29 12:00:00,2.12,52.6,75.8,128.3,21,171,34,709.1,0,30,7,0.372,28.93,2.1,113
2022-11-29 18:00:00,1.06,4.9,36.9,41.8,28,82,21,708,0,26,3.9,0.034,29.76,7.4,175
2022-11-30 00:00:00,2.51,105,53.3,158.5,8,211,39,711.8,0,55,3.7,0,20.66,3.6,236
2022-11-30 06:00:00,1.43,78,36.4,114.4,6.8,117,23,713.6,0,55,4.6,0,17.85,3,237
2022-11-30 12:00:00,1.1,34.2,18.7,52.9,19,232,12,717.9,0,65,2.9,0.358,19.41,18.6,18
2022-11-30 18:00:00,1.36,55,27,82,12,90,8,718,0,57,2.6,0.002,15.63,12.1,21
2022-12-01 00:00:00,1.958,57.22,33.1,90.24,11,76.4,9.2,710.44,4.33681E-19,60,3.48,0,20.384,7.34,196.6
2022-12-01 06:00:00,0.73,14.9,20.6,35.6,16,41,13,719.3,0,78,2.4,0,10.89,2.7,24
2022-12-01 12:00:00,1.96,109.2,38,147.3,9,135,45,719.5,0,79,3,0.05,12.79,6.1,13
2022-12-01 18:00:00,1.98,84.6,43.2,127.8,8,73,31,716.9,0,87,2.9,0.001,13.08,5.3,58
2022-12-02 00:00:00,1.25,31,22.9,53.9,8,87,26,717,0,88,2.5,0,13.11,3.6,55
2022-12-02 06:00:00,1.14,45.1,18.1,63.2,7,78,33,715.7,0,90,2.6,0,13.06,2.6,21
2022-12-02 12:00:00,2.31,69.5,38.7,108.3,13,89,34,716.2,0,71,3.1,0.311,19.29,4.1,351
2022-12-02 18:00:00,1.7,18.7,71.7,90.2,14,214,83,714.9,0,65,2.8,0.019,20.73,6.2,64
2022-12-03 00:00:00,1.2,30,21.1,51,7,66,7,717.5,0,88,2.4,0,16.84,4.1,14
2022-12-03 06:00:00,1.45,31.2,29.4,60.6,7,126,47,718.2,0,89,2.4,0,16.66,2.2,222
2022-12-03 12:00:00,1.53,48.5,33.1,81.7,10,135,46,720.4,0,73,3.1,0.078,20.12,2.5,22
2022-12-03 18:00:00,1.06,22.7,23.2,45.9,9,86,33,719.3,0,84,4.9,0.002,18.79,7.6,58
2022-12-04 00:00:00,1.18,38.6,15.8,54.4,7,39,8.6,720,0,89,2.5,0,17.54,6.2,34
2022-12-04 06:00:00,0.96,23.7,14,37.7,7,5,4,718.5,0,90,2.3,0,17.21,6.3,24
2022-12-04 12:00:00,1.1,30.6,17.3,48,11,44,12,718.7,0,89,6.1,0.068,18.5,6.1,40
2022-12-04 18:00:00,1.44,41.9,27.4,69.3,9,78,30,715.2,0,83,7.5,0.009,19.58,4.8,27
2022-12-05 00:00:00,1.64,54.4,18.1,72.6,8.8,83,22,714.6,0,86,3.4,0,19.19,2.5,19
2022-12-05 06:00:00,0.99,19.5,13.2,32.6,8,59,28,712.3,0,88,2.7,0,18.65,2.8,52
2022-12-05 12:00:00,1.95,49.6,31.3,80.8,15,128,46,712.4,0,64,3.8,0.338,24.01,5.5,12
2022-12-05 18:00:00,1.14,3.7,30.2,33.9,38,138,44,710.6,0,70,6.8,0.018,22.97,5.1,94
2022-12-06 00:00:00,2.56,157.9,44.9,202.8,8.4,201,55,711.5,0,82,4.5,0,19.76,2.3,352
2022-12-06 06:00:00,1.25,41.8,26.5,68.3,7,135,36,710.7,0,86,3.7,0,18.35,3.1,240
2022-12-06 12:00:00,1.25,21.1,28.1,49.1,24,148,30,712.3,0,64,4.7,0.334,24.63,6.2,52
2022-12-06 18:00:00,1.63,26.9,48.5,75.4,22,145,31,711.3,0,65,3,0.018,23.89,7.6,47
2022-12-07 00:00:00,1.64,66.8,39.9,106.7,7,146,26,713.7,0,77,3.5,0,21.55,4.4,30
2022-12-07 06:00:00,0.99,36.9,19.7,56.6,10,85,26,714.7,0,87,2.4,0,19.48,5.3,12
2022-12-07 12:00:00,1.68,65.8,27.7,93.6,11,162,26,716.9,0,83,3.2,0.104,20.87,5.8,1
2022-12-07 18:00:00,1.4,18.5,30.5,49,13,57,20,715.5,0,64,2.6,0.009,22.79,3.2,111
2022-12-08 00:00:00,2.19,108.6,31.8,140.5,8,171,43,716.6,0,80,3,0,20.01,2.5,20
2022-12-08 06:00:00,0.85,14,15.4,29.3,11,75,26,715.6,0,86,2.7,0,18.95,4.1,66
2022-12-08 12:00:00,1.47,62.5,26.4,88.9,12,127,41,717,0,71,4.5,0.122,21.35,8.6,356
2022-12-08 18:00:00,1.2,4.5,39.3,43.8,32,109,55,715,0,57,2.8,0.019,23.71,5.6,98
2022-12-09 00:00:00,2.89,97.7,55.6,153.4,8,219,59,715.8,0,73,3,0,19.52,0.8,30
2022-12-09 06:00:00,1.24,30.4,24.8,55.2,9,86,41,714.3,0,88,2.5,0,17.77,2.9,317
2022-12-09 12:00:00,1.4,58.3,28.3,86.6,13,136,24,715.5,0,73,3,0.216,21.12,8.8,353
2022-12-09 18:00:00,1.15,4.8,33.7,38.6,36,126,54,713,0,60,3.1,0.016,22.7,5.8,91
2022-12-10 00:00:00,1.92,84.3,56.5,140.8,8,180,66,713.7,0,71,3.7,0,20.95,6.6,24
2022-12-10 06:00:00,0.986,9.7,30.04,39.68,36.8,70,22.8,714.16,4.33681E-19,49.8,4.92,0.2064,27.49,7.7,81.4
2022-12-10 12:00:00,1.45,50.9,24.4,75.4,12,106,26,713.7,0,70,3.7,0.195,22.08,6,21
2022-12-10 18:00:00,1.17,5.9,33.9,39.8,34,99,42,712,0,61,3.1,0.019,23.5,7.2,57
2022-12-11 00:00:00,1.91,45,43.9,88.9,8,143,48,713.6,0,74,3.6,0,20.11,4.2,220
2022-12-11 06:00:00,1.48,33.5,31.6,65.1,8,92,45,713.4,0,74,3.5,0,19.92,4.1,252
2022-12-11 12:00:00,1.24,25.2,23,48.3,17,150,38,715.3,0,63,4.6,0.139,22.96,6.3,18
2022-12-11 18:00:00,1.01,9.8,21.6,31.4,20,57,28,712.8,0,57,2.7,0.02,23.93,5.8,74
2022-12-12 00:00:00,1.34,13.7,30,43.7,10,114,33,713.1,0,72,2.7,0,20.81,3.5,76
2022-12-12 06:00:00,1.23,46.2,26.7,72.9,8,56,27,711.5,0,78,3.9,0,19.5,5,9
2022-12-12 12:00:00,1.53,43.4,35.4,78.8,17,109,38,711.3,0,66,6.9,0.217,22.73,6.1,8
2022-12-12 18:00:00,1.44,11.5,50.8,62.2,33,135,45,707.9,0,68,4.7,0.025,22.74,6.8,51
2022-12-13 00:00:00,2.74,85.5,62.9,148.4,8,240,78,707.4,0,79,3.3,0,19.26,0.8,168
2022-12-13 06:00:00,1.41,56.9,30.5,87.5,6.6,148,52,706,0,82,2.7,0,16.68,1.3,208
2022-12-13 12:00:00,2.09,43.2,73.9,117.1,22,216,47,706.8,0,34,8.4,0.325,27.88,5.6,112
2022-12-13 18:00:00,1.13,7.9,44.3,52.1,24,123,27,704.6,0,26,3.3,0.029,28.26,5.3,104
2022-12-14 00:00:00,1.35,34.2,45.3,79.4,9,186,54,706,0,61,5.6,0,21.49,8,359
2022-12-14 06:00:00,0.76,17,19.2,36.2,20,55,3,707.4,0,45,2.6,0,16.23,12.9,4
2022-12-14 12:00:00,1.01,38.7,24.4,63.1,24,116,11,711.6,0,26,2.7,0.343,19.71,11.7,4
2022-12-14 18:00:00,1.04,19.9,33,52.9,23,34,13,710,0,26,2.9,0.033,21.15,3.2,45
2022-12-15 00:00:00,1.15,28.8,45,73.8,12,65,9,712.9,0,44,5.1,0,16.42,3.5,40
2022-12-15 06:00:00,1.11,54.1,40.3,94.3,5.8,94,30,713.2,0,52,5,0,12.85,2.9,40
2022-12-15 12:00:00,1.18,29.4,38.2,67.5,30,119,24,713.6,0,32,7.1,0.34,19.68,6.9,47
2022-12-15 18:00:00,0.85,6.4,27.4,33.8,26,51,13,711.2,0,33,2.9,0.034,20.9,7.7,108
2022-12-16 00:00:00,1.19,34.2,38,72.2,10,51,10,712.2,0,54,3,0,16.2,6.7,24
2022-12-16 06:00:00,1.13,56,34.5,90.5,8,64,20,711.9,0,71,4.4,0,12.26,2.7,272
2022-12-16 12:00:00,1.2,39.4,33.1,72.5,25,111,24,713.2,0,50,7.7,0.336,20.23,8,360
2022-12-16 18:00:00,1.04,6.6,35.6,42.2,28,111,12,711.3,0,44,3.3,0.019,21.69,6.9,89
2022-12-17 00:00:00,0.83,12,19.6,31.6,28,109,4,714,0,39,2.9,0,16.43,13.3,14
2022-12-17 06:00:00,0.71,13.8,15.5,29.3,22,44,4,715.3,0,41,2.7,0,12.4,14.7,14
2022-12-17 12:00:00,1.2,49.9,24.4,74.3,16,59,10,718.2,0,42,2.9,0.181,12.4,9.2,9
2022-12-17 18:00:00,0.92,8.7,27.6,36.3,20,60,18,716.3,0,46,3.9,0.018,13.12,7.9,84
2022-12-18 00:00:00,0.77,3.6,17.9,21.6,25,31,6,717.5,0,34,3.4,0,10.97,6.5,99
2022-12-18 06:00:00,0.7,5.2,16.6,21.8,22,22,6,716.7,0,37,7.7,0,10.07,6.1,63
2022-12-18 12:00:00,0.86,13.9,17.1,31.1,22,31,8,718,0,73,2.4,0.06,8.25,5.1,41
2022-12-18 18:00:00,1.27,31.2,30.3,61.5,10,34,15,715.3,0,88,2.6,0.002,9.34,4.2,26
2022-12-19 00:00:00,1.24,34.9,27.1,62,8,47,19,715.1,0,90,2.9,0,10.11,5,18
2022-12-19 06:00:00,1.27,58.4,25.8,84.3,8,49,23,714.1,0,90,2.8,0,11.71,1.4,357
2022-12-19 12:00:00,1.78,89.7,31.7,121.4,12,136,27,715,0,71,3.4,0.338,17.01,7.9,7
2022-12-19 18:00:00,1.15,15.5,36,51.5,13,92,24,713.9,0,67,2.9,0.029,18.66,6.6,68
2022-12-20 00:00:00,2.65,123.8,29.6,153.5,8,152,53,717.6,0,89,3.3,0,12.83,1.6,300
2022-12-20 06:00:00,1.6,58.7,33.1,91.8,8,108,35.6,718.5,0,87,2.8,0,11.53,5.7,243
2022-12-20 12:00:00,1.93,45.3,47.3,92.6,20,169,31,720.5,0,30,3.3,0.333,22.54,5.1,43
2022-12-20 18:00:00,0.85,6.8,23.2,30,25,70,6,718.6,0,44,3.7,0.04,19.78,10.7,106
2022-12-21 00:00:00,0.94,6.8,23.7,30.5,18,42,16,719.9,0,74,5,0,13.06,8,85
2022-12-21 06:00:00,0.87,10.3,16,26.3,13,45.4,3,718.5,0,87,4.3,0,9.91,5.1,83
